Year,Treatment,Rep,Analyte,n_expected_physical_events,ExpectedIrrigationLabels,n_observed_event_loads,ObservedIncompleteSubtotal_kg,MissingIrrigationLabels,PlotComplete,ObservedReplicateAnnualLoad_kg,n_complete_plots,ObservedAnnualLoad_kg,ObservedSampleSD_kg,ObservedSE_kg,ObservedMinimum_kg,ObservedMaximum_kg,ObservedAnnualLoadRangeLow_kg,ObservedAnnualLoadRangeHigh_kg,IntervalType,CompletenessDefinition,observed_event_fraction,ObservedAnnualLoadComplete,ObservedIntervalType
2022,CT,2,TN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,CT,2,TP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,CT,2,TSS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,NH4,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,NO2,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,NO3,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,OP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,Se,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,TDS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,TKN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,TN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,TP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,1,TSS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,NH4,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,NO2,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,NO3,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,OP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,Se,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,TDS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,TKN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,TN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,TP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,MT,2,TSS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,NH4,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,NO2,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,NO3,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,OP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,Se,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,TDS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,TKN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,TN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,TP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,1,TSS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,NH4,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,NO2,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,NO3,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,OP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,Se,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,TDS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,TKN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,TN,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,TP,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2022,ST,2,TSS,8,1;2;3;4;5;6;7;8,0,,1;2;3;4;5;6;7;8,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,CT,1,NH4,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,CT,1,NO2,7,1;2;3;4;5;S1;S2,5,0.0,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,1,NO3,7,1;2;3;4;5;S1;S2,5,1.4229730482,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,1,OP,7,1;2;3;4;5;S1;S2,5,0.0264783616049999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,1,Se,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,CT,1,TDS,7,1;2;3;4;5;S1;S2,5,237.06040265000001,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,1,TKN,7,1;2;3;4;5;S1;S2,5,0.4696364796499999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,1,TN,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,CT,1,TP,7,1;2;3;4;5;S1;S2,5,0.181722844845,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,1,TSS,7,1;2;3;4;5;S1;S2,5,204.22358709314,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,2,NH4,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,CT,2,NO2,7,1;2;3;4;5;S1;S2,5,0.0,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,2,NO3,7,1;2;3;4;5;S1;S2,5,1.33325405595,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,2,OP,7,1;2;3;4;5;S1;S2,5,0.0181778072399999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,2,Se,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,CT,2,TDS,7,1;2;3;4;5;S1;S2,5,214.5998413,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,2,TKN,7,1;2;3;4;5;S1;S2,5,0.4383950593999999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,2,TN,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,CT,2,TP,7,1;2;3;4;5;S1;S2,5,0.2022314181649997,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,CT,2,TSS,7,1;2;3;4;5;S1;S2,5,336.74063451146503,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,1,NH4,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,MT,1,NO2,7,1;2;3;4;5;S1;S2,5,0.0,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,1,NO3,7,1;2;3;4;5;S1;S2,5,1.65083535,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,1,OP,7,1;2;3;4;5;S1;S2,5,0.0229978579999999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,1,Se,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,MT,1,TDS,7,1;2;3;4;5;S1;S2,5,265.3376502,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,1,TKN,7,1;2;3;4;5;S1;S2,5,0.5778465977999999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,1,TN,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,MT,1,TP,7,1;2;3;4;5;S1;S2,5,0.1504698784,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,1,TSS,7,1;2;3;4;5;S1;S2,5,235.46370002614998,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,2,NH4,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,MT,2,NO2,7,1;2;3;4;5;S1;S2,5,0.0,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,2,NO3,7,1;2;3;4;5;S1;S2,5,1.66864272905,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,2,OP,7,1;2;3;4;5;S1;S2,5,0.0204346566449998,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,2,Se,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,MT,2,TDS,7,1;2;3;4;5;S1;S2,5,250.55987298,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,2,TKN,7,1;2;3;4;5;S1;S2,5,0.453427174,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,2,TN,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,MT,2,TP,7,1;2;3;4;5;S1;S2,5,0.1865715027949999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,MT,2,TSS,7,1;2;3;4;5;S1;S2,5,183.92196687770002,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,1,NH4,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,ST,1,NO2,7,1;2;3;4;5;S1;S2,5,0.0,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,1,NO3,7,1;2;3;4;5;S1;S2,5,1.5343567036999997,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,1,OP,7,1;2;3;4;5;S1;S2,5,0.0172356017499999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,1,Se,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,ST,1,TDS,7,1;2;3;4;5;S1;S2,5,247.26541462,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,1,TKN,7,1;2;3;4;5;S1;S2,5,0.41981244699999987,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,1,TN,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,ST,1,TP,7,1;2;3;4;5;S1;S2,5,0.1454545425399998,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,1,TSS,7,1;2;3;4;5;S1;S2,5,239.10821842723502,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,2,NH4,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,ST,2,NO2,7,1;2;3;4;5;S1;S2,5,0.0,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,2,NO3,7,1;2;3;4;5;S1;S2,5,1.17872770145,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,2,OP,7,1;2;3;4;5;S1;S2,5,0.0261930882749999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,2,Se,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,ST,2,TDS,7,1;2;3;4;5;S1;S2,5,182.82793455,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,2,TKN,7,1;2;3;4;5;S1;S2,5,0.3881451840999999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,2,TN,7,1;2;3;4;5;S1;S2,0,,1;2;3;4;5;S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2023,ST,2,TP,7,1;2;3;4;5;S1;S2,5,0.0922082925099999,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2023,ST,2,TSS,7,1;2;3;4;5;S1;S2,5,275.088053242425,S1;S2,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.7142857142857143,False,none
2024,CT,1,NH4,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,CT,1,NO2,4,1;2;3;4,3,0.0,4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.75,False,none
2024,CT,1,NO3,4,1;2;3;4,3,1.0506530161999998,4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.75,False,none
2024,CT,1,OP,4,1;2;3;4,3,0.056364749549999996,4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.75,False,none
2024,CT,1,Se,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,CT,1,TDS,4,1;2;3;4,3,139.23463438,4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.75,False,none
2024,CT,1,TKN,4,1;2;3;4,3,0.13992359,4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.75,False,none
2024,CT,1,TN,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,CT,1,TP,4,1;2;3;4,3,0.04953693631,4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.75,False,none
2024,CT,1,TSS,4,1;2;3;4,3,61.37497577539,4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.75,False,none
2024,CT,2,NH4,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,CT,2,NO2,4,1;2;3;4,2,0.003142124645,2;3,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2024,CT,2,NO3,4,1;2;3;4,2,0.42528275327,2;3,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2024,CT,2,OP,4,1;2;3;4,2,0.052571255939999895,2;3,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2024,CT,2,Se,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,CT,2,TDS,4,1;2;3;4,2,93.033913365,2;3,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2024,CT,2,TKN,4,1;2;3;4,2,0.0912832124749999,2;3,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2024,CT,2,TN,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,CT,2,TP,4,1;2;3;4,2,0.0674918224949999,2;3,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2024,CT,2,TSS,4,1;2;3;4,2,148.4281151875,2;3,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,False,none
2024,MT,1,NH4,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,MT,1,NO2,4,1;2;3;4,2,0.0,1;2,False,,1.0,0.0,,,0.0,0.0,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,True,none
2024,MT,1,NO3,4,1;2;3;4,2,0.7218438618899999,1;2,False,,1.0,1.3455031576999998,,,1.3455031576999998,1.3455031576999998,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,True,none
2024,MT,1,OP,4,1;2;3;4,2,0.06122651825,1;2,False,,1.0,0.0862387104124998,,,0.0862387104124998,0.0862387104124998,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,True,none
2024,MT,1,Se,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2024,MT,1,TDS,4,1;2;3;4,2,170.97218718,1;2,False,,1.0,214.16705537500002,,,214.16705537500002,214.16705537500002,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,True,none
2024,MT,1,TKN,4,1;2;3;4,2,0.2682012881,1;2,False,,1.0,0.2383603858999999,,,0.2383603858999999,0.2383603858999999,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.5,True,none
2024,MT,1,TN,4,1;2;3;4,0,,1;2;3;4,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
