Year,analyte,treatment,n_complete_plots,load_mean,load_low,load_high,load_sample_sd,load_se,load_minimum,load_maximum,n_events,n_complete_volume_plots,volume_mean,volume_low,volume_high,volume_sample_sd,volume_se,volume_minimum,volume_maximum,conc_mean,conc_low,conc_high,interval_type,volume_interval_type,completeness_definition,prob_ci
2018,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,OP,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,OP,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TDS,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TDS,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TKN,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TKN,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TP,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TP,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TSS,MT,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2018,TSS,ST,0,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,ICP,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,ICP,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,ICP,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NH4,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NH4,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NH4,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NO2,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NO2,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NO2,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NO3,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NO3,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NO3,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NOx,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NOx,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NOx,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NPOC,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NPOC,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,NPOC,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,OP,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,OP,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TDS,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TDS,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TKN,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TKN,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TP,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TP,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TSS,MT,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2019,TSS,ST,0,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,ICP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,ICP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,ICP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NH4,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NH4,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NH4,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NO2,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NO2,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NO2,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NO3,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NO3,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NO3,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NOx,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NOx,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NOx,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NPOC,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NPOC,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,NPOC,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,OP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,OP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,Se,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,Se,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,Se,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TDS,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TDS,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TDS,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TKN,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TKN,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TKN,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TN,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TN,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TN,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TSP,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TSP,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TSP,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TSS,CT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TSS,MT,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2020,TSS,ST,0,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,ICP,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,ICP,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,ICP,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NH4,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NH4,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NH4,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NO2,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NO2,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NO2,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NO3,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NO3,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NO3,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NOx,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NOx,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NOx,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NPOC,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NPOC,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,NPOC,ST,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,OP,CT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
2021,OP,MT,0,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",NA
