PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_volume_prediction_rows,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,central_estimate_type,concentration_resolution,volume_resolution
PE_e42677655f32efc124a8,2023,MT,TKN,0.6337903553277497,17424.543197648796,0.011043507424661555,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TP,0.8855015886342986,17424.543197648796,0.015429460682744969,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TSS,458.7955545125487,17424.543197648796,7.9943029584931375,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_f05deb598f528850ebf0,2023,CT,NO2,0.1182120995949208,15376.028961333397,0.0018176326669515303,3,3,3,GB3 | GBH | LC,1,1,Ruler,physical_event_point_total,median,median
PE_f05deb598f528850ebf0,2023,CT,NO3,4.712474288371528,15376.028961333397,0.0724591411375396,3,3,3,GB3 | GBH | LC,1,1,Ruler,physical_event_point_total,median,median
PE_f05deb598f528850ebf0,2023,CT,OP,0.200024856656366,15376.028961333397,0.003075587988934845,3,3,3,GB3 | GBH | LC,1,1,Ruler,physical_event_point_total,median,median
PE_f05deb598f528850ebf0,2023,CT,TDS,572.7920106766568,15376.028961333397,8.807266544984662,3,3,3,GB3 | GBH | LC,1,1,Ruler,physical_event_point_total,median,median
PE_f05deb598f528850ebf0,2023,CT,TKN,3.2257884832284542,15376.028961333397,0.04959981714125644,3,3,3,GB3 | GBH | LC,1,1,Ruler,physical_event_point_total,median,median
PE_f05deb598f528850ebf0,2023,CT,TP,1.0829340727832166,15376.028961333397,0.01665122566632947,3,3,3,GB3 | GBH | LC,1,1,Ruler,physical_event_point_total,median,median
PE_f05deb598f528850ebf0,2023,CT,TSS,958.950905669068,15376.028961333397,14.74485689806448,3,3,3,GB3 | GBH | LC,1,1,Ruler,physical_event_point_total,median,median
PE_fe4590c4be8ab5dfccac,2023,CT,NO2,0.1347200912590081,17040.581288717403,0.0022957086663225545,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_fe4590c4be8ab5dfccac,2023,CT,NO3,4.249916337694883,17040.581288717403,0.07242104482273783,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_fe4590c4be8ab5dfccac,2023,CT,OP,0.1744607245812333,17040.581288717403,0.0029729121589150446,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_fe4590c4be8ab5dfccac,2023,CT,TDS,459.1144743230029,17040.581288717403,7.82357752052789,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_fe4590c4be8ab5dfccac,2023,CT,TKN,0.6111880661959824,17040.581288717403,0.010414999924706632,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_fe4590c4be8ab5dfccac,2023,CT,TP,0.9611777890058724,17040.581288717403,0.016379028246464235,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_fe4590c4be8ab5dfccac,2023,CT,TSS,658.7052838307673,17040.581288717403,11.224720934425859,4,4,4,GB3 | GBH | ISC | LC,1,1,Ruler,physical_event_point_total,median,median
PE_02f279769c003d107924,2024,MT,NO2,0.15260508293194783,2335.6127379072163,0.0003564263755652445,4,4,3,GB | ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_02f279769c003d107924,2024,MT,NO3,4.832245281552112,2335.6127379072163,0.011286253632285156,4,4,3,GB | ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_02f279769c003d107924,2024,MT,OP,0.14182173707767776,2335.6127379072163,0.00033124065563075233,4,4,3,GB | ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_02f279769c003d107924,2024,MT,TDS,444.43580854226553,2335.6127379072163,1.0380299356134082,4,4,3,GB | ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_02f279769c003d107924,2024,MT,TKN,2.2245215181966067,2335.6127379072163,0.005195620793648694,4,4,3,GB | ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_02f279769c003d107924,2024,MT,TP,1.249756013655887,2335.6127379072163,0.002918946064770835,4,4,3,GB | ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_02f279769c003d107924,2024,MT,TSS,691.7707860797144,2335.6127379072163,1.6157086596798689,4,4,3,GB | ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,NO2,0.1661509429856369,3569.6751675470323,0.0005931048952403508,3,3,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,NO3,1.4315840860404228,3569.6751675470323,0.005110290162194011,3,3,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,OP,0.3346170301772183,3569.6751675470323,0.001194474103261952,3,3,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,TDS,467.7000241805932,3569.6751675470323,1.66953716217861,3,3,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,TKN,2.5222135760984217,3569.6751675470323,0.009003483169848532,3,3,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,TP,1.214791613080799,3569.6751675470323,0.00433641145495893,3,3,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_06c1fb6867da5c07238a,2024,MT,TSS,295.70838518324354,3569.6751675470323,1.0555828794240572,3,3,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_1113e745950469cef1a0,2024,CT,NO2,0.16915222525498796,3174.35518917,0.0005369492439978237,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1113e745950469cef1a0,2024,CT,NO3,4.463476771928647,3174.35518917,0.014168660652711463,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1113e745950469cef1a0,2024,CT,OP,0.14408408756106478,3174.35518917,0.0004573740710262906,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1113e745950469cef1a0,2024,CT,TDS,486.13827339344454,3174.35518917,1.5431755508006249,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1113e745950469cef1a0,2024,CT,TKN,2.408644160855646,3174.35518917,0.0076458920908761396,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1113e745950469cef1a0,2024,CT,TP,1.2348398216272338,3174.35518917,0.003919820195576167,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1113e745950469cef1a0,2024,CT,TSS,458.5876792195571,3174.35518917,1.4557201792200285,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1328229770dda7dc9c97,2024,CT,NO2,0.14135295310797488,2594.7644320486716,0.000366777615089617,2,2,1,LC,1,1,Etape,physical_event_point_total,median,median
PE_1328229770dda7dc9c97,2024,CT,NO3,5.082844369362428,2594.7644320486716,0.013188783783260489,2,2,1,LC,1,1,Etape,physical_event_point_total,median,median
PE_1328229770dda7dc9c97,2024,CT,OP,0.3371365257114642,2594.7644320486716,0.0008747898656605698,2,2,1,LC,1,1,Etape,physical_event_point_total,median,median
PE_1328229770dda7dc9c97,2024,CT,TDS,491.89773896348015,2594.7644320486716,1.2763587572676,2,2,1,LC,1,1,Etape,physical_event_point_total,median,median
PE_1328229770dda7dc9c97,2024,CT,TKN,1.761660371071464,2594.7644320486716,0.0045710936722058995,2,2,1,LC,1,1,Etape,physical_event_point_total,median,median
PE_1328229770dda7dc9c97,2024,CT,TP,0.9806637995935034,2594.7644320486716,0.002544591546982929,2,2,1,LC,1,1,Etape,physical_event_point_total,median,median
PE_1328229770dda7dc9c97,2024,CT,TSS,275.17350491481614,2594.7644320486716,0.7140104231951352,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_1d14830085b765a5551a,2024,CT,NO2,0.10541144294684934,2088.9421553619195,0.00022019840682920147,4,4,3,GB | ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_1d14830085b765a5551a,2024,CT,NO3,4.33855472106559,2088.9421553619195,0.009062989850178385,4,4,3,GB | ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_1d14830085b765a5551a,2024,CT,OP,0.06533468072293888,2088.9421553619195,0.0001364803687692588,4,4,3,GB | ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_1d14830085b765a5551a,2024,CT,TDS,475.94569208431136,2088.9421553619195,0.9942230198578219,4,4,3,GB | ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_1d14830085b765a5551a,2024,CT,TKN,1.3925006575126488,2088.9421553619195,0.002908853324847363,4,4,3,GB | ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_1d14830085b765a5551a,2024,CT,TP,0.9541152266084852,2088.9421553619195,0.0019930915179351555,4,4,3,GB | ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_1d14830085b765a5551a,2024,CT,TSS,363.5950675375435,2088.9421553619195,0.7595290640608389,4,4,3,GB | ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_247629f51364308f6dd9,2024,MT,NO2,0.1550118299813889,2356.0930448334575,0.0003652222944860568,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_247629f51364308f6dd9,2024,MT,NO3,5.243887858010877,2356.0930448334575,0.012355087710146047,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_247629f51364308f6dd9,2024,MT,OP,0.37625313669060595,2356.0930448334575,0.0008864873984535088,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_247629f51364308f6dd9,2024,MT,TDS,535.1981735892252,2356.0930448334575,1.2609766944011431,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_247629f51364308f6dd9,2024,MT,TKN,1.8044580611904688,2356.0930448334575,0.004251471087664528,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_247629f51364308f6dd9,2024,MT,TP,1.146518956318109,2356.0930448334575,0.0027013053387508115,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_247629f51364308f6dd9,2024,MT,TSS,579.4724482091337,2356.0930448334575,1.3652910048981561,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_4b8c548b006b309b30bd,2024,ST,NO2,0.14348794850229293,1970.3524509556917,0.00028272183101409694,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_4b8c548b006b309b30bd,2024,ST,NO3,4.821174848866846,1970.3524509556917,0.009499413679950728,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_4b8c548b006b309b30bd,2024,ST,OP,0.108240611066601,1970.3524509556917,0.00021327215330801906,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_4b8c548b006b309b30bd,2024,ST,TDS,461.96000872602315,1970.3524509556917,0.9102240354368325,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_4b8c548b006b309b30bd,2024,ST,TKN,2.0829312814633356,1970.3524509556917,0.004104108755603563,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_4b8c548b006b309b30bd,2024,ST,TP,1.2382098322231223,1970.3524509556917,0.0024397097777182648,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_4b8c548b006b309b30bd,2024,ST,TSS,534.958814594778,1970.3524509556917,1.0540574114971721,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_6e69486935006176abd1,2024,ST,NO2,0.21235251740247976,3085.53800329708,0.0006552217625411559,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_6e69486935006176abd1,2024,ST,NO3,5.274281050069298,3085.53800329708,0.016273994620058452,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_6e69486935006176abd1,2024,ST,OP,0.15386331492929978,3085.53800329708,0.00047475110552762145,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_6e69486935006176abd1,2024,ST,TDS,488.2733120759949,3085.53800329708,1.5065858604062174,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_6e69486935006176abd1,2024,ST,TKN,2.9290390353593727,3085.53800329708,0.009037661256741965,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_6e69486935006176abd1,2024,ST,TP,1.2142587108794742,3085.53800329708,0.0037466413982531394,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_6e69486935006176abd1,2024,ST,TSS,483.5437046329668,3085.53800329708,1.4919924769000774,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_99cf3c3fee7c01adc465,2024,CT,NO2,0.1455036686602887,3444.3256414898315,0.0005011620168974727,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_99cf3c3fee7c01adc465,2024,CT,NO3,1.3424890440515986,3444.3256414898315,0.004623969437846093,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_99cf3c3fee7c01adc465,2024,CT,OP,0.3868260517178954,3444.3256414898315,0.0013323548887282188,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_99cf3c3fee7c01adc465,2024,CT,TDS,446.6990396108035,3444.3256414898315,1.5385769561603724,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_99cf3c3fee7c01adc465,2024,CT,TKN,2.093056666375129,3444.3256414898315,0.007209168745087085,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_99cf3c3fee7c01adc465,2024,CT,TP,1.1222220024476077,3444.3256414898315,0.0038652980184743597,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_99cf3c3fee7c01adc465,2024,CT,TSS,382.59893305877813,3444.3256414898315,1.317795315541001,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_9a12a9fbe4b879b943cc,2024,MT,NO2,0.21310747044459483,3206.340483737385,0.0006832951098733727,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_9a12a9fbe4b879b943cc,2024,MT,NO3,4.891102889462582,3206.340483737385,0.015682541204608776,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_9a12a9fbe4b879b943cc,2024,MT,OP,0.18772956402630653,3206.340483737385,0.000601924901131916,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_9a12a9fbe4b879b943cc,2024,MT,TDS,431.8765161485634,3206.340483737385,1.3847431577026013,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_9a12a9fbe4b879b943cc,2024,MT,TKN,2.799474232480042,3206.340483737385,0.008976067564780402,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_9a12a9fbe4b879b943cc,2024,MT,TP,1.4287278777575865,3206.340483737385,0.004580988034698347,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_9a12a9fbe4b879b943cc,2024,MT,TSS,638.3432308267097,3206.340483737385,2.0467457435193976,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_9f1340a7cc58d224829a,2024,ST,NO2,0.16293333546062297,3599.3905084436797,0.0005864607011660363,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_9f1340a7cc58d224829a,2024,ST,NO3,1.3727959668778786,3599.3905084436797,0.00494122877321,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_9f1340a7cc58d224829a,2024,ST,OP,0.32271847288214667,3599.3905084436797,0.0011615898081914376,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_9f1340a7cc58d224829a,2024,ST,TDS,431.36703477804457,3599.3905084436797,1.5526584106355883,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_9f1340a7cc58d224829a,2024,ST,TKN,2.941429179115366,3599.3905084436797,0.010587352268567132,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_9f1340a7cc58d224829a,2024,ST,TP,1.066046389553088,3599.3905084436797,0.003837117256118039,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_9f1340a7cc58d224829a,2024,ST,TSS,310.4190447033418,3599.3905084436797,1.1173193631453628,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_ac3d960daae67baaced1,2024,ST,NO2,0.15112033293453606,2213.0089117472726,0.00033443064353034314,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_ac3d960daae67baaced1,2024,ST,NO3,5.363208333081376,2213.0089117472726,0.01186882783666632,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_ac3d960daae67baaced1,2024,ST,OP,0.4013873945819443,2213.0089117472726,0.0008882738812728615,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_ac3d960daae67baaced1,2024,ST,TDS,533.1987299028426,2213.0089117472726,1.1799735410073176,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_ac3d960daae67baaced1,2024,ST,TKN,1.8443202821272957,2213.0089117472726,0.004081497220463949,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_ac3d960daae67baaced1,2024,ST,TP,1.1836034891861493,2213.0089117472726,0.0026193250695441153,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_ac3d960daae67baaced1,2024,ST,TSS,563.3618872552734,2213.0089117472726,1.2467248770346822,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_b15e4fcb30712b14fe4a,2024,CT,NO2,0.12006906295700125,2207.2033891675724,0.00026501684269286777,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_b15e4fcb30712b14fe4a,2024,CT,NO3,5.183763015362057,2207.2033891675724,0.011441619296148647,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_b15e4fcb30712b14fe4a,2024,CT,OP,0.37226554809996515,2207.2033891675724,0.000821665779436567,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_b15e4fcb30712b14fe4a,2024,CT,TDS,527.6916430502374,2207.2033891675724,1.1647227829758888,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_b15e4fcb30712b14fe4a,2024,CT,TKN,1.6035275386602985,2207.2033891675724,0.0035393114179545463,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_b15e4fcb30712b14fe4a,2024,CT,TP,1.1473246565835564,2207.2033891675724,0.002532378870486747,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_b15e4fcb30712b14fe4a,2024,CT,TSS,538.2332356350043,2207.2033891675724,1.1879902218562102,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_bf3c8f9a7d724b354b6c,2024,ST,NO2,0.2085977157681688,2793.913413250646,0.0005828039560581326,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_bf3c8f9a7d724b354b6c,2024,ST,NO3,4.993993124613894,2793.913413250646,0.013952784376540264,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_bf3c8f9a7d724b354b6c,2024,ST,OP,0.15107592813214546,2793.913413250646,0.0004220930620276918,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_bf3c8f9a7d724b354b6c,2024,ST,TDS,454.6985110205705,2793.913413250646,1.2703882689254686,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_bf3c8f9a7d724b354b6c,2024,ST,TKN,2.350936531170506,2793.913413250646,0.0065683131081382224,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_bf3c8f9a7d724b354b6c,2024,ST,TP,1.2682429323455076,2793.913413250646,0.0035433609399404455,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_bf3c8f9a7d724b354b6c,2024,ST,TSS,493.67548062433025,2793.913413250646,1.3792865471092757,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_c4fc7e34113b4d993b07,2024,MT,NO2,0.1455697534513188,3358.2433833218424,0.0004888586613396833,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_c4fc7e34113b4d993b07,2024,MT,NO3,1.4117026334912235,3358.2433833218424,0.004740841028139921,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_c4fc7e34113b4d993b07,2024,MT,OP,0.3738590939117391,3358.2433833218424,0.0012555098284237971,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_c4fc7e34113b4d993b07,2024,MT,TDS,442.60003093060845,3358.2433833218424,1.4863586253307588,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_c4fc7e34113b4d993b07,2024,MT,TKN,2.7954277707542805,3358.2433833218424,0.009387726814689691,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_c4fc7e34113b4d993b07,2024,MT,TP,1.1094207010908284,3358.2433833218424,0.0037257047287585538,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_c4fc7e34113b4d993b07,2024,MT,TSS,457.11447298077417,3358.2433833218424,1.5351016543083358,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_cc1fcc95c2e27ef63642,2024,ST,NO2,0.1389699385772177,3256.298148802849,0.0004525275537282396,3,3,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_cc1fcc95c2e27ef63642,2024,ST,NO3,1.4082671248001732,3256.298148802849,0.004585737631506715,3,3,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_cc1fcc95c2e27ef63642,2024,ST,OP,0.3742815806107056,3256.298148802849,0.001218772418073645,3,3,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_cc1fcc95c2e27ef63642,2024,ST,TDS,455.5286868627663,3256.298148802849,1.4833372197578185,3,3,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_cc1fcc95c2e27ef63642,2024,ST,TKN,2.114518904859747,3256.298148802849,0.006885503995503421,3,3,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_cc1fcc95c2e27ef63642,2024,ST,TP,1.2043357046101706,3256.298148802849,0.003921676125459273,3,3,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_cc1fcc95c2e27ef63642,2024,ST,TSS,383.8624996593456,3256.298148802849,1.2499707470355614,3,3,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_d16c9359453bd52cf91f,2024,ST,NO2,0.13588966314712908,2403.7017954136454,0.00032663822728490967,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_d16c9359453bd52cf91f,2024,ST,NO3,5.13936638899183,2403.7017954136454,0.012353504216508205,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_d16c9359453bd52cf91f,2024,ST,OP,0.31978635042182524,2403.7017954136454,0.0007686710246577184,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_d16c9359453bd52cf91f,2024,ST,TDS,495.89499363927587,2403.7017954136454,1.1919836865473656,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_d16c9359453bd52cf91f,2024,ST,TKN,1.7220879096029027,2403.7017954136454,0.0041393858001726284,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_d16c9359453bd52cf91f,2024,ST,TP,1.0241772347729743,2403.7017954136454,0.002461816658045581,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_d16c9359453bd52cf91f,2024,ST,TSS,352.3808242184456,2403.7017954136454,0.8470184198432178,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,NO2,0.19523628696081208,3129.6439774054966,0.0006110200696579168,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,NO3,4.986195038818792,3129.6439774054966,0.015605015273408398,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,OP,0.12180074733216528,3129.6439774054966,0.00038119297533159964,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TDS,475.3133054637947,3129.6439774054966,1.4875614238254642,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TKN,2.901670941026943,3129.6439774054966,0.009081196984997512,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TP,1.173036109021441,3129.6439774054966,0.00367118539387813,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TSS,479.22444676484133,3129.6439774054966,1.4998019036430668,4,4,2,ISC | LC,1,1,Bubbler,physical_event_point_total,median,median
PE_086c1f530ca53302a88b,2025,MT,NO2,0.3835939377180093,18690.627703564078,0.0071696114792314585,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_086c1f530ca53302a88b,2025,MT,NO3,1.7951488656013934,18690.627703564078,0.033552459119431034,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_086c1f530ca53302a88b,2025,MT,OP,0.17223218408753563,18690.627703564078,0.0032191276313518415,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_086c1f530ca53302a88b,2025,MT,TDS,398.60751462591884,18690.627703564078,7.450224655716021,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_086c1f530ca53302a88b,2025,MT,TKN,1.2604669811442715,18690.627703564078,0.023558919077202898,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_086c1f530ca53302a88b,2025,MT,TP,0.5009658897601106,18690.627703564078,0.00936336693769095,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_086c1f530ca53302a88b,2025,MT,TSS,322.3551078321322,18690.627703564078,6.025019308832636,4,4,2,ISC | LC,1,1,Etape,physical_event_point_total,median,median
PE_0fad74322d462907ef22,2025,CT,NO2,0.558432789107711,20109.63741241279,0.011229880908158447,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
PE_0fad74322d462907ef22,2025,CT,NO3,2.0327372342798817,20109.63741241279,0.040877608736079214,4,4,2,ISC | LC,2,2,Bubbler | Etape,physical_event_point_total,median,median
