_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,ObservationDate,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,EventDate,y_logC,y_logV,event_weight
996,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC-D,False,TRUE,True,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",OrthoP,0.23,0.0,H,92486.37,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.23,0.05,1,,0.05,OP,0.3817207478073616,-0.3885840286996418,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_3292bef42975c0ab63a2,2025-07-31,0.20701416938432615,10.85516203042636,0.25
1005,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC,False,TRUE,False,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",OrthoP,0.244,0.0,H,90860.75,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.244,0.05,1,,0.05,OP,0.4453156674799237,-0.3885840286996418,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_7f861bcee185de001377,2025-07-31,0.2183319943169877,10.827078373800676,0.25
1006,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC-D,False,TRUE,True,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",OrthoP,0.256,0.0,H,90860.75,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.256,0.05,1,,0.05,OP,0.4998255986278342,-0.3885840286996418,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_478c4ffb1cbcea37956a,2025-07-31,0.22793206804600694,10.827078373800676,0.25
1007,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC,False,TRUE,False,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",OrthoP,0.558,0.0,H,90860.75,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.558,0.05,1,,0.05,OP,1.8716588658502464,-0.3885840286996418,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_2c8b871e52d4e5f5db5f,2025-07-31,0.4434029474485566,10.6736997040165,0.25
1008,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC-D,False,TRUE,True,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",OrthoP,0.26,0.0,H,90860.75,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.26,0.05,1,,0.05,OP,0.5179955756771377,-0.3885840286996418,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_9aaf689fbcdfe9f64a07,2025-07-31,0.23111172096338664,10.6736997040165,0.25
2104,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC,False,TRUE,False,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,1.76,0.0,H,92486.37,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,1.76,0.05,1,,0.05,TP,0.2262799051945685,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_8a376a996f6d7e958bbd,2025-07-31,1.0152306797290584,10.961598628561308,0.25
2105,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC-D,False,TRUE,True,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,1.8,0.0,H,92486.37,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,1.8,0.05,1,,0.05,TP,0.241228281844773,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_9c93522c01b6a1b55b7c,2025-07-31,1.0296194171811581,10.961598628561308,0.25
2106,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC,False,TRUE,False,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,3.69,0.0,H,92486.37,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,3.69,0.05,1,,0.05,TP,0.9475390785669372,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_483aab8b1f38f23d19a4,2025-07-31,1.5454325824581878,10.85516203042636,0.25
2107,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC-D,False,TRUE,True,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,12.0,0.0,H,92486.37,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,12.0,0.05,1,,0.05,TP,4.053064327646929,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_74e70910949899071b1e,2025-07-31,2.5649493574615367,10.85516203042636,0.25
2116,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC,False,TRUE,False,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,1.83,0.0,H,90860.75,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,1.83,0.05,1,,0.05,TP,0.2524395643324265,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_ef13ebc3a57a1b51c17b,2025-07-31,1.0402767116551463,10.827078373800676,0.25
2117,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC-D,False,TRUE,True,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,1.82,0.0,H,90860.75,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,1.82,0.05,1,,0.05,TP,0.2487024701698753,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_23147de9997391842c4c,2025-07-31,1.0367368849500223,10.827078373800676,0.25
2118,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC,False,TRUE,False,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,12.2,0.0,H,90860.75,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,12.2,0.05,1,,0.05,TP,4.127806210897952,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_1788c74b1c9262866c20,2025-07-31,2.580216829592325,10.6736997040165,0.25
2119,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC-D,False,TRUE,True,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TotalP,6.28,0.0,H,90860.75,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,6.28,0.05,1,,0.05,TP,1.9154464666676807,-0.4332220146554506,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_20756d2b18a439fe021e,2025-07-31,1.9851308622085946,10.6736997040165,0.25
4326,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC,False,TRUE,False,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,1.4,0.0,H,92486.37,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,1.4,0.5,1,,0.5,TKN,-0.1730741855795058,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_cd2ed2d000e7d0e9826f,2025-07-31,0.8754687373538999,10.961598628561308,0.25
4327,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC-D,False,TRUE,True,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,1.5,0.0,H,92486.37,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,1.5,0.5,1,,0.5,TKN,-0.1485263990436971,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_4babc876be86317d0127,2025-07-31,0.9162907318741551,10.961598628561308,0.25
4328,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC,False,TRUE,False,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,1.4,0.0,H,92486.37,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,1.4,0.5,1,,0.5,TKN,-0.1730741855795058,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_24f692ed38057c7cf08e,2025-07-31,0.8754687373538999,10.85516203042636,0.25
4329,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC-D,False,TRUE,True,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,2.4,0.0,H,92486.37,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,2.4,0.5,1,,0.5,TKN,0.0724036797785811,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_497cc1e88ac00e930a18,2025-07-31,1.2237754316221157,10.85516203042636,0.25
4338,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC,False,TRUE,False,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,1.8,0.0,H,90860.75,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,1.8,0.5,1,,0.5,TKN,-0.074883039436271,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_711b63d5516e336e0379,2025-07-31,1.0296194171811581,10.827078373800676,0.25
4339,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC-D,False,TRUE,True,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,1.5,0.0,H,90860.75,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,1.5,0.5,1,,0.5,TKN,-0.1485263990436971,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_3320051c00a951987b23,2025-07-31,0.9162907318741551,10.827078373800676,0.25
4340,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC,False,TRUE,False,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,1.4,0.0,H,90860.75,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,1.4,0.5,1,,0.5,TKN,-0.1730741855795058,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_afc29d7e2a516e2f2de1,2025-07-31,0.8754687373538999,10.6736997040165,0.25
4341,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC-D,False,TRUE,True,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TKN,1.5,0.0,H,90860.75,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,1.5,0.5,1,,0.5,TKN,-0.1485263990436971,-0.3812381919432593,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_f2522439c875130836e1,2025-07-31,0.9162907318741551,10.6736997040165,0.25
5437,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC,False,TRUE,False,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.131,0.0,H,92486.37,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.131,0.1,1,,0.1,NO3,-1.7803435689648075,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_dae89e11241685c65efa,2025-07-31,0.1231021971339834,10.961598628561308,0.25
5438,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC-D,False,TRUE,True,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.133,0.0,H,92486.37,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.133,0.1,1,,0.1,NO3,-1.779771777509179,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_ac1488e797545c402d48,2025-07-31,0.12486898204586927,10.961598628561308,0.25
5439,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC,False,TRUE,False,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.161,0.0,H,92486.37,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.161,0.1,1,,0.1,NO3,-1.7717666971303787,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_9b8f2fa45e4b5f1962f9,2025-07-31,0.14928170271575444,10.85516203042636,0.25
5440,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC-D,False,TRUE,True,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.183,0.0,H,92486.37,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.183,0.1,1,,0.1,NO3,-1.765476991118464,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_90f285f8fb15c8bc72a4,2025-07-31,0.1680535849962497,10.85516203042636,0.25
