_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate
6762,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,NitrateNitrite,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
7873,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,TotalN,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
8984,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,Ammonium(NH4),,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
10095,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,TSP,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
11206,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
12317,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,NPOC,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
13428,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,TDS,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
14539,2013-06-19,2013,1,1,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages over the irrigation period,TSS,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
99,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,OrthoP,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
1210,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalP,,,,,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
2321,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,ICP,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
3432,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TKN,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
4543,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrate,,,,,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
5654,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
6765,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NitrateNitrite,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
7876,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalN,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
8987,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Ammonium(NH4),,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
10098,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSP,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
11209,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
12320,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NPOC,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
13431,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TDS,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
14542,2013-06-20,2013,1,2,CT,OUT,,,,False,,,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
102,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,OrthoP,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
1213,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TotalP,0.115,,,,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
2324,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,ICP,0.096,0.002,,,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
3435,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TKN,3.423,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
4546,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Nitrate,8.273,5.25,,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
5657,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Nitrite,,,,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
6768,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,NitrateNitrite,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
7879,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TotalN,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
8990,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Ammonium(NH4),,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
10101,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TSP,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
11212,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
12323,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,NPOC,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
13434,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TDS,,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
14545,2013-07-02,2013,2,1,CT,OUT,CT1-02-OT,False,AC,False,,False,,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TSS,108.625,,,,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
105,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,OrthoP,,,,104886.19,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
1216,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TotalP,0.371,,,104886.19,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
2327,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,ICP,0.076,0.002,,104886.19,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
3438,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TKN,6.115,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
4549,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Nitrate,8.005,5.25,,104886.19,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
5660,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Nitrite,,,,104886.19,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
6771,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,NitrateNitrite,,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
7882,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TotalN,,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
8993,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Ammonium(NH4),,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
10104,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TSP,,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
11215,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,Selenium,,,,104886.19,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
12326,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,NPOC,,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
13437,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TDS,,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
14548,2013-07-03,2013,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,17620.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",The analyte values are averages of 6 samples over the irrigation period,TSS,1958.4,,,104886.19,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
108,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",OrthoP,,,,87604.56,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
1219,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",TotalP,,,,87604.56,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
2330,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",ICP,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
3441,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",TKN,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
4552,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",Nitrate,,,,87604.56,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
5663,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",Nitrite,,,,87604.56,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
6774,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",NitrateNitrite,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
7885,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",TotalN,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
8996,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",Ammonium(NH4),,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
10107,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",TSP,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
11218,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",Selenium,,,,87604.56,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
12329,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",NPOC,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
13440,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",TDS,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
14551,2013-07-11,2013,3,1,CT,OUT,,,,False,,,12709.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",TSS,,,,87604.56,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
111,2013-07-12,2013,3,2,CT,OUT,,,,False,,,15886.0,GBW,Transducer,Siphon,7 V,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",OrthoP,,,,131657.14,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,grain corn,679.185,54.518749999999955
