PhysicalEventID,Year,Treatment,Rep,Analyte,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,concentration_resolution,volume_resolution
PE_ae71f26e9166fb13ee9c,2014,MT,1,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_ae71f26e9166fb13ee9c,2014,MT,1,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,ICP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,NH4,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,NO2,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,NO3,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,NOx,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,NPOC,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,OP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,Se,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,TDS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,TKN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,TN,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,TP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,TSP,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af262f79aa0ed033156d,2011,MT,2,TSS,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,ICP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,NH4,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,NO2,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,NO3,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,NOx,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,NPOC,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,OP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,Se,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,TDS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,TKN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,TN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,TP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,TSP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_af610e0f46836e0b77e1,2021,ST,2,TSS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,ICP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,NH4,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,NO2,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,NO3,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,NOx,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,NPOC,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,OP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,Se,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,TDS,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,TKN,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,TN,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,TP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,TSP,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_afa287a09ff3e5bab631,2022,MT,1,TSS,3,3,2,GB | LC,1,Etape,1,"ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,ICP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,NH4,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,NO2,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,NO3,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,NOx,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,NPOC,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,OP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,Se,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,TDS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,TKN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,TN,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,TP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,TSP,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b08201b583b69f927729,2021,ST,1,TSS,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,0,0,,0,,0.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,ICP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,NH4,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,NO2,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,NO3,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,NOx,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,NPOC,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,OP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,Se,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,TDS,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,TKN,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,TN,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,TP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,TSP,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b0a6ff66d1c871b7754c,2017,ST,2,TSS,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,14.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,NO2,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,NO3,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,NOx,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,NPOC,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,OP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,Se,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,TDS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,TKN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,TN,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,TP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,TSP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b13c99904ac0e5122f2f,2018,ST,1,TSS,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,ICP,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,NH4,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,NO2,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,NO3,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,NOx,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,NPOC,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,OP,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,Se,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,TDS,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,TKN,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,TN,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,TP,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,TSP,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b29e09cdb7f952a1cdb0,2011,ST,1,TSS,1,1,1,GBW,1,Ruler,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Ruler,1,Weir,14.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,ICP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,NH4,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,NO2,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,NO3,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,NOx,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,NPOC,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,OP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,Se,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,TDS,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,TKN,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,TN,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,TP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,TSP,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b307adedb4f140b2f276,2015,CT,1,TSS,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",2,False | True,1,1,1,Bubbler,1,7 V,28.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,ICP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,NH4,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,NO2,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,NO3,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,NOx,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,NPOC,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,OP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,Se,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,TDS,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,TKN,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,TN,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,TP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,TSP,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b479db5db86a1e92ca9f,2023,CT,1,TSS,1,1,1,LC,1,Etape,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b591ad8fc1edd74ecb16,2018,ST,1,ICP,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
PE_b591ad8fc1edd74ecb16,2018,ST,1,NH4,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0.0,median,median
