PhysicalEventID,Year,Irrigation,Rep,Treatment,Analyte,Concentration_mg_L,ConcentrationObservationIDs,Volume_L,VolumeObservationIDs,Load_kg,ObservedEventLoadComplete
PE_dbd728d03c1d5af8f0ef,2023,S2,2,ST,Se,NA,NA,NA,NA,NA,FALSE
PE_dbd728d03c1d5af8f0ef,2023,S2,2,ST,TDS,212,CO_66115b7781b9287e5318,NA,NA,NA,FALSE
PE_dbd728d03c1d5af8f0ef,2023,S2,2,ST,TKN,33,CO_634bce1b71598aee2130,NA,NA,NA,FALSE
PE_dbd728d03c1d5af8f0ef,2023,S2,2,ST,TN,NA,NA,NA,NA,NA,FALSE
PE_dbd728d03c1d5af8f0ef,2023,S2,2,ST,TP,0,CO_33afd662cef42c907d9b,NA,NA,NA,FALSE
PE_dbd728d03c1d5af8f0ef,2023,S2,2,ST,TSS,2683.333,CO_10f758102b56ec300f92,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,NH4,NA,NA,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,NO2,0,CO_895c8504fe3e30686ef5;CO_c1e40f7d1fa5c011a140;CO_d00e9ccf9be483d8eb31,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,NO3,6.8,CO_0cf10a71b943122ac8d8;CO_95476eb48784279da60b;CO_a5d78811121695de73a9,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,OP,0,CO_085bcb597bbd610a7f0f;CO_59b524f8de039389005b;CO_c403741c4121989ac12c,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,Se,0.0067,CO_1a9e5b2ed5f6b3038e9c;CO_c0a56c7d6cb69ef3f398;CO_eadb66d5d106a92e9960,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,TDS,NA,NA,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,TKN,2.1,CO_8664f0d168799ba7eb95;CO_9cd129f891c52ec5e398;CO_df139c403530c4631019,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,TN,NA,NA,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,TP,0.23,CO_35ea9e03d5f2f4658cb5;CO_6ed255bcd55046343338;CO_e64474fd91f16a0891fb,NA,NA,NA,FALSE
PE_dc25029fed7bf1b276c5,2022,2,1,ST,TSS,475,CO_722b692b8456e95303c4;CO_9fdfecbcd71c0b80c324,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,NO2,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,NO3,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,OP,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,Se,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,TKN,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,TP,NA,NA,NA,NA,NA,FALSE
PE_dc2b363282afea49f001,2013,1,2,CT,TSS,NA,NA,NA,NA,NA,FALSE
PE_dc649077fd49ff457e31,2013,6,1,CT,NH4,NA,NA,20902,VO_ce7edefd088f1f43f433,NA,FALSE
PE_dc649077fd49ff457e31,2013,6,1,CT,NO2,NA,NA,20902,VO_ce7edefd088f1f43f433,NA,FALSE
PE_dc649077fd49ff457e31,2013,6,1,CT,NO3,8.018,CO_9701e339c54549ed8910,20902,VO_ce7edefd088f1f43f433,0.167592236,TRUE
PE_dc649077fd49ff457e31,2013,6,1,CT,OP,NA,NA,20902,VO_ce7edefd088f1f43f433,NA,FALSE
PE_dc649077fd49ff457e31,2013,6,1,CT,Se,NA,NA,20902,VO_ce7edefd088f1f43f433,NA,FALSE
PE_dc649077fd49ff457e31,2013,6,1,CT,TDS,NA,NA,20902,VO_ce7edefd088f1f43f433,NA,FALSE
PE_dc649077fd49ff457e31,2013,6,1,CT,TKN,2.562,CO_dcb57707f6f00ed16db4,20902,VO_ce7edefd088f1f43f433,0.053550924,TRUE
PE_dc649077fd49ff457e31,2013,6,1,CT,TN,NA,NA,20902,VO_ce7edefd088f1f43f433,NA,FALSE
PE_dc649077fd49ff457e31,2013,6,1,CT,TP,0.157,CO_a7ef9d0560e214494904,20902,VO_ce7edefd088f1f43f433,0.003281614,TRUE
PE_dc649077fd49ff457e31,2013,6,1,CT,TSS,257.317,CO_81d3c27cc312e95750e5,20902,VO_ce7edefd088f1f43f433,5.378439934,TRUE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,NH4,NA,NA,3538.98,VO_89da85a2ffe1bb998875,NA,FALSE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,NO2,NA,NA,3538.98,VO_89da85a2ffe1bb998875,NA,FALSE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,NO3,8.649999999999999,CO_22046fca3d05f073cfd5;CO_e26f3716adbe1a42e8b7,3538.98,VO_89da85a2ffe1bb998875,0.030612176999999997,TRUE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,OP,0,CO_02e6295d8f522840f09b;CO_3c15285c04fff40024bb,3538.98,VO_89da85a2ffe1bb998875,0,TRUE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,Se,NA,NA,3538.98,VO_89da85a2ffe1bb998875,NA,FALSE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,TDS,NA,NA,3538.98,VO_89da85a2ffe1bb998875,NA,FALSE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,TKN,0,CO_2ca9f63bb06128cdda3a;CO_e9627bf1367d542b0df6,3538.98,VO_89da85a2ffe1bb998875,0,TRUE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,TN,NA,NA,3538.98,VO_89da85a2ffe1bb998875,NA,FALSE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,TP,0.1145,CO_257ad493dc36225fcc2b;CO_96b026df37a1f9966a1e,3538.98,VO_89da85a2ffe1bb998875,4.0521321e-4,TRUE
PE_dd2eb9cbf33aadc76796,2017,4,2,ST,TSS,190,CO_68396e460497efeb6a19;CO_b93c1b49743736fb7377;CO_c0b8203631d0510433c5,3538.98,VO_89da85a2ffe1bb998875,0.6724062,TRUE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,NO2,0,CO_44021a167f13d094844b;CO_b1ed3965e995252591e5;CO_b4659ba19064b95e0522;CO_b8baa797b73f2f1b7a1a,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,NO3,8.91,CO_38fbb36fa36cedd84f37;CO_678638339e672593a802;CO_b4a9c08c7e840429f705;CO_bfbbc7d8940c314e3b46,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,OP,0.0755,CO_533eb9a8909f614c351b;CO_6a97982dccf77dd3dafa;CO_a2cc73deb383356e2c51;CO_fa88d374b9cf5e059fad,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,Se,NA,NA,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,TDS,1285,CO_2465f1df94cdabdd5557;CO_327f057e054d1e6a9a1b;CO_ac9a747fae8cb8056c25;CO_e5ab68c0a04cd30092f6,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,TKN,3.25,CO_34079c88ce637a0eb293;CO_b2ca4c32632ea0aed838;CO_b45b7246ed2a1e2197de;CO_eb2be95b2461aa3eade5,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,TP,0.5115000000000001,CO_4b9a7f50c0bb198c6f54;CO_7931aa2a1bed855457d1;CO_96da37e95d5cc34fe3be;CO_a85e9db4851f7cd3efb8,NA,NA,NA,FALSE
PE_dd4d0ea35e35c329e9d8,2024,3,2,CT,TSS,963.3330000000001,CO_711de451baa6e4bb46c9;CO_8ae2e8ba0194fc52c900;CO_8c3de0e95df93aed61e7;CO_efd2a1cd465229ce2fd1,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,NH4,NA,NA,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,NO2,0,CO_2790e3f70d0addbe5188;CO_6e80132e298a210fe4cc;CO_a5051f84e3b2aac4503a;CO_aa71543206a78cb135b2,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,NO3,8.809999999999999,CO_197fadbf47ebfda17735;CO_4657bf5fc7bfc8f0a8bc;CO_96f89b80b1a221811c9a;CO_a06465366cbea9b3a6b0,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,OP,0.302,CO_3d734d729009b74c0116;CO_46f9d22816179479bd27;CO_a73ab888363736220eb5;CO_c63efd61a70d0f6b7e5d,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,Se,NA,NA,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,TDS,1290,CO_a77755cbf8efa4067377;CO_b9607bf30c554cde257c;CO_cdcc4a978ac020cca358;CO_e7fdaa4635faf9d40e01,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,TKN,0.8999999999999999,CO_12004090b1c7195a8f5e;CO_2d9ca3096035d24abac2;CO_625a9c770505e881e928;CO_7ac35f30c3aa2997fc8d,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,TN,NA,NA,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,TP,0.716,CO_4dea5c7cb70f50322ec9;CO_744b93f9950fc38dad70;CO_78e370b587b145920213;CO_8f8472a2f6ec348bfc75,NA,NA,NA,FALSE
PE_dd553617c7d118d29861,2024,2,1,ST,TSS,1158.3335,CO_714b8814cf6f4fb8f793;CO_8ed79e4807e54cebf361;CO_924358b6921543ef5449;CO_f0bc5b600715f4a0d023,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,NH4,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,NO2,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,NO3,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,OP,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,Se,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,TDS,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,TKN,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,TN,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,TP,NA,NA,NA,NA,NA,FALSE
PE_dec8c485fbbc1c0c7b86,2022,8,1,ST,TSS,NA,NA,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,NO2,0,CO_16d4b38fd1d948d252cb,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,NO3,7.3,CO_27c07c5ddfa9e28d81ee,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,OP,0.16,CO_709df012e236dc3f5c53,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,Se,0.0056,CO_d3da1ae195c7dd1ca416,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,TKN,0,CO_55ecc32900707ba17969,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,TP,0.16,CO_b24dd49aca341e9341c8,NA,NA,NA,FALSE
PE_df160c088a0a2ccf4d3e,2022,5,1,CT,TSS,86.667,CO_e6f05a3d77072ba36091,NA,NA,NA,FALSE
PE_df9469438e8cb790e7af,2012,1,1,CT,NH4,NA,NA,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,NO2,NA,NA,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,NO3,9.777,CO_cb75a48046c21183cc0f,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,OP,NA,NA,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,Se,NA,NA,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,TDS,NA,NA,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,TKN,NA,NA,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,TN,2.693,CO_779d7a5455d90d1af1f0,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,TP,0.089,CO_7987e36c43f067b54276,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9469438e8cb790e7af,2012,1,1,CT,TSS,1216.56,CO_be569a9d9af25886afa8,0,VO_780b7ae32ea411f8ac5d,0,TRUE
PE_df9fe3439780c58ef619,2017,3,2,MT,NH4,NA,NA,30317.85,VO_66dd8b621b2d81c925e4,NA,FALSE
PE_df9fe3439780c58ef619,2017,3,2,MT,NO2,NA,NA,30317.85,VO_66dd8b621b2d81c925e4,NA,FALSE
PE_df9fe3439780c58ef619,2017,3,2,MT,NO3,9.350000000000001,CO_3f7e05acc03b0893efd9;CO_544cc7394fc574084562,30317.85,VO_66dd8b621b2d81c925e4,0.2834718975,TRUE
PE_df9fe3439780c58ef619,2017,3,2,MT,OP,0,CO_02cca3803b564ede11cc;CO_a4e987d17584557e2fbe,30317.85,VO_66dd8b621b2d81c925e4,0,TRUE
PE_df9fe3439780c58ef619,2017,3,2,MT,Se,NA,NA,30317.85,VO_66dd8b621b2d81c925e4,NA,FALSE
PE_df9fe3439780c58ef619,2017,3,2,MT,TDS,NA,NA,30317.85,VO_66dd8b621b2d81c925e4,NA,FALSE
PE_df9fe3439780c58ef619,2017,3,2,MT,TKN,2.5,CO_0663ba1a18227e9b2b32;CO_70fd140a7871d7e07936,30317.85,VO_66dd8b621b2d81c925e4,0.075794625,TRUE
PE_df9fe3439780c58ef619,2017,3,2,MT,TN,NA,NA,30317.85,VO_66dd8b621b2d81c925e4,NA,FALSE
PE_df9fe3439780c58ef619,2017,3,2,MT,TP,0.16999999999999998,CO_0594f04659a605a1a4cf;CO_1e656185f98ed3a3eee6,30317.85,VO_66dd8b621b2d81c925e4,0.005154034499999999,TRUE
PE_df9fe3439780c58ef619,2017,3,2,MT,TSS,385,CO_087eedfbccd7e6e0f1ee;CO_f179342af8b458b91b64,30317.85,VO_66dd8b621b2d81c925e4,11.67237225,TRUE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,NH4,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,NO2,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,NO3,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,OP,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,Se,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,TDS,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,TKN,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,TN,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,TP,NA,NA,43743.25,VO_f862ea153fa9aaa854d3,NA,FALSE
PE_dfd4f33e25a6c0f68606,2011,3,2,ST,TSS,549.32,CO_77ef1033c7249d619411,43743.25,VO_f862ea153fa9aaa854d3,24.029042090000004,TRUE
PE_e01f96101de9649fe0a8,2024,1,1,CT,NH4,NA,NA,49274.84,VO_7f053a11199c6629b98f,NA,FALSE
PE_e01f96101de9649fe0a8,2024,1,1,CT,NO2,0,CO_5c8d10295bf5a990f90e;CO_808d3b2985495841f3b3,49274.84,VO_7f053a11199c6629b98f,0,TRUE
PE_e01f96101de9649fe0a8,2024,1,1,CT,NO3,8.995000000000001,CO_220e82423d163c0c3558;CO_f8c0a48792e2503ccaf0,49274.84,VO_7f053a11199c6629b98f,0.44322718580000003,TRUE
PE_e01f96101de9649fe0a8,2024,1,1,CT,OP,0.8775000000000001,CO_7125e777a6b199fc4e8c;CO_ac93f3a0fee5afa2d939,49274.84,VO_7f053a11199c6629b98f,0.0432386721,TRUE
PE_e01f96101de9649fe0a8,2024,1,1,CT,Se,NA,NA,49274.84,VO_7f053a11199c6629b98f,NA,FALSE
PE_e01f96101de9649fe0a8,2024,1,1,CT,TDS,1052,CO_a657067450f8331cddbe;CO_d83fac6483832a1dce73,49274.84,VO_7f053a11199c6629b98f,51.83713168,TRUE
PE_e01f96101de9649fe0a8,2024,1,1,CT,TKN,0.73,CO_43851f52f306b05b9702;CO_9c27727c109abd005def,49274.84,VO_7f053a11199c6629b98f,0.0359706332,TRUE
PE_e01f96101de9649fe0a8,2024,1,1,CT,TN,NA,NA,49274.84,VO_7f053a11199c6629b98f,NA,FALSE
PE_e01f96101de9649fe0a8,2024,1,1,CT,TP,0.5315000000000001,CO_592fbed6f4ef4a643b0c;CO_6ed701cfedb16ebd91b2,49274.84,VO_7f053a11199c6629b98f,0.026189577460000005,TRUE
PE_e01f96101de9649fe0a8,2024,1,1,CT,TSS,633.3335,CO_25bf0c5d6d9a9c8d3a72;CO_4fa797f265c81bff34f2;CO_4fc0f748ecf0ddb5df80;CO_8602e93c4ffda792a37c,49274.84,VO_7f053a11199c6629b98f,31.20740687914,TRUE
PE_e1f06f083d001c899062,2014,1,1,CT,NH4,NA,NA,44359.44,VO_01018d149452530442d9,NA,FALSE
PE_e1f06f083d001c899062,2014,1,1,CT,NO2,NA,NA,44359.44,VO_01018d149452530442d9,NA,FALSE
PE_e1f06f083d001c899062,2014,1,1,CT,NO3,8.2725,CO_27c9343c0adef1ffc1ca;CO_486ea85278bd246cca4a;CO_eb7539924cf4b8b67488;CO_fecf38f73a2317104df9,44359.44,VO_01018d149452530442d9,0.3669634674000001,TRUE
PE_e1f06f083d001c899062,2014,1,1,CT,OP,0.1755,CO_2c7d5490e6050836f8f2;CO_8d27ba37c5d810106b55;CO_d6a4031733610bb080d0;CO_dbae772db29058a88f9b,44359.44,VO_01018d149452530442d9,0.00778508172,TRUE
PE_e1f06f083d001c899062,2014,1,1,CT,Se,NA,NA,44359.44,VO_01018d149452530442d9,NA,FALSE
PE_e1f06f083d001c899062,2014,1,1,CT,TDS,NA,NA,44359.44,VO_01018d149452530442d9,NA,FALSE
PE_e1f06f083d001c899062,2014,1,1,CT,TKN,3.89,CO_18c6b6f84040725098b1,44359.44,VO_01018d149452530442d9,0.1725582216,TRUE
PE_e1f06f083d001c899062,2014,1,1,CT,TN,4.701,CO_6751a76cc8fce2a7c140;CO_9b3831bdc8caa04dcc3f;CO_b20cfc7c653ec0576e18;CO_e8ff748e5a9347456fd4,44359.44,VO_01018d149452530442d9,0.20853372743999998,TRUE
PE_e1f06f083d001c899062,2014,1,1,CT,TP,1.2185,CO_4579e127cc265d745b89;CO_788181d3e6c41241e68b;CO_dfcafae694259c719203;CO_ea80b523f4585374b7c9,44359.44,VO_01018d149452530442d9,0.05405197764,TRUE
PE_e1f06f083d001c899062,2014,1,1,CT,TSS,1096.667,CO_05424dcd72fd0525e63f;CO_57e72c3b637caac51230;CO_e03c964c8ee745579a97,44359.44,VO_01018d149452530442d9,48.64753398648,TRUE
PE_e27bd4911eac418c5499,2020,7,2,CT,NH4,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,NO2,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,NO3,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,OP,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,Se,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,TDS,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,TKN,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,TN,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,TP,NA,NA,NA,NA,NA,FALSE
PE_e27bd4911eac418c5499,2020,7,2,CT,TSS,NA,NA,NA,NA,NA,FALSE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,NH4,NA,NA,42812.59,VO_cf9dffb70a1d7ee627dd,NA,FALSE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,NO2,0,CO_2adee4927fc81b4b6379;CO_37353e9f8e1ec72d923c;CO_3ae39b2b89f94f742d3b;CO_b0bae7aae64b82780025,42812.59,VO_cf9dffb70a1d7ee627dd,0,TRUE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,NO3,3.09,CO_4541a289057b2f3e7db0;CO_9f09cddacdb2e0c1c2c1;CO_b7b598d56a5096e61d7b;CO_b99c24b31ac1bfde0fcc,42812.59,VO_cf9dffb70a1d7ee627dd,0.1322909031,TRUE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,OP,0,CO_9b6c13f0d182b253c607;CO_afccd937e6ac2d1b6d6e;CO_c78961d3d782d8a85d93;CO_df56bc061e91023bff33,42812.59,VO_cf9dffb70a1d7ee627dd,0,TRUE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,Se,NA,NA,42812.59,VO_cf9dffb70a1d7ee627dd,NA,FALSE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,TDS,950,CO_4504f016024876613fec;CO_9abb7c4c2e0efd793744;CO_b4613bfbd2f2240d216a;CO_e46a8bef65f6bb6935d0,42812.59,VO_cf9dffb70a1d7ee627dd,40.6719605,TRUE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,TKN,1.3,CO_1afc50560ae4c6f49a38;CO_8b926d75599a618e21f1;CO_9ff0419d067b9543723a;CO_f766456ab1966f4b9c02,42812.59,VO_cf9dffb70a1d7ee627dd,0.055656367,TRUE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,TN,NA,NA,42812.59,VO_cf9dffb70a1d7ee627dd,NA,FALSE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,TP,0.369,CO_3f613c55d57f95fe1553;CO_51f8abfe29ee9821b572;CO_952795a1f797b5c993ff;CO_a0b5322afbb030d7c3c8,42812.59,VO_cf9dffb70a1d7ee627dd,0.015797845709999998,TRUE
PE_e29fdc102c9f799e8e4f,2023,2,2,ST,TSS,293.33349999999996,CO_1924572596885038e4af;CO_a428b5346f1d4261c32c;CO_c3f411c66467a6eb95db;CO_edf89bd1995d63b82be7,42812.59,VO_cf9dffb70a1d7ee627dd,12.558366868764997,TRUE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,NH4,NA,NA,26824.27,VO_fbd120ba7133835f51f0,NA,FALSE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,NO2,NA,NA,26824.27,VO_fbd120ba7133835f51f0,NA,FALSE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,NO3,8.2,CO_a233f1dd105ff2a0a487;CO_a2807ae6bce06e6d7938;CO_ab94b64d0a16a786ea4f;CO_f45b5e982551402070a0,26824.27,VO_fbd120ba7133835f51f0,0.219959014,TRUE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,OP,0,CO_5109a4e14cbbfda6b451;CO_5ef6514ed3304cf62b95;CO_84f01dd97c687fb28a29;CO_fb8a0d2da8683cec6cc6,26824.27,VO_fbd120ba7133835f51f0,0,TRUE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,Se,0.0058,CO_151998b02169b0eb6da8;CO_71d9855458fb112e65c7;CO_760175f4b2579ec4c48d;CO_7ef5c3627c0b4a64b549,26824.27,VO_fbd120ba7133835f51f0,1.5558076599999997e-4,TRUE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,TDS,NA,NA,26824.27,VO_fbd120ba7133835f51f0,NA,FALSE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,TKN,1.35,CO_01ba9d7ab5112ec9ec9a;CO_35548a435e631dc5ee6a;CO_dc57c1fc055e30ee9433;CO_e41e141d6715f7ad9085,26824.27,VO_fbd120ba7133835f51f0,0.03621276450000001,TRUE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,TN,NA,NA,26824.27,VO_fbd120ba7133835f51f0,NA,FALSE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,TP,0.185,CO_2b1545d9e4c5685925e3;CO_4ab34cdf3e765ab1629e;CO_7e5cb8429dce239403fe;CO_f7d9615965e2b49c6bde,26824.27,VO_fbd120ba7133835f51f0,0.00496248995,TRUE
PE_e31452c7a0ebfbfaf3f2,2021,5,2,MT,TSS,286.667,CO_0e7133ab0ecacb4f878f;CO_30f0bcf05b1771eb176f;CO_3ecb12386467fc847003;CO_3f0cbb7dbf06034f52ec,26824.27,VO_fbd120ba7133835f51f0,7.6896330080899995,TRUE
PE_e36c37e82bf0717de103,2012,3,1,CT,NH4,NA,NA,0,VO_b9cee10a1f0ad581e4fb,0,TRUE
PE_e36c37e82bf0717de103,2012,3,1,CT,NO2,NA,NA,0,VO_b9cee10a1f0ad581e4fb,0,TRUE
PE_e36c37e82bf0717de103,2012,3,1,CT,NO3,8.35,CO_cb850da6bf12d5c41fb1,0,VO_b9cee10a1f0ad581e4fb,0,TRUE
PE_e36c37e82bf0717de103,2012,3,1,CT,OP,NA,NA,0,VO_b9cee10a1f0ad581e4fb,0,TRUE
PE_e36c37e82bf0717de103,2012,3,1,CT,Se,NA,NA,0,VO_b9cee10a1f0ad581e4fb,0,TRUE
PE_e36c37e82bf0717de103,2012,3,1,CT,TDS,NA,NA,0,VO_b9cee10a1f0ad581e4fb,0,TRUE
