EventVolumeID,Date,Year,Irrigation,Rep,Treatment,SampleID,MeasureMethod,_event_n_analyte_rows,_event_n_volume_nonmissing,_event_n_unique_volume,Volume,NoRunoff,CumAll_STIR_toDate,Season_STIR_toDate,residue_prop,Residue_PercentCover,Residue_DryMass_kg_m2,Inflow_Volume,DayOfYear,DaysSincePlant,DaysUntilHarvest,Crop,previous_crop,SeasonYear,FlumeMethod,IrrMethod,IrrigationInfrastructure,event_mean_logC_all,event_max_logC_all,event_n_conc_obs,event_logC_ICP,event_logC_NH4,event_logC_NO2,event_logC_NO3,event_logC_NOx,event_logC_NPOC,event_logC_OP,event_logC_Se,event_logC_TDS,event_logC_TKN,event_logC_TN,event_logC_TP,event_logC_TSP,event_logC_TSS,y_logV
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-ISC|MeasureMethod=Ruler,2023-09-20,2023,4.0,2,ST,K-ST2-04-ISC,Ruler,14,14,1,20890.13,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.799493361605864,7.76117734806224,7.0,,,0.0,2.263844264677615,,,0.30821972366932904,,7.147559271189454,1.252762968495368,,0.8628899551470398,,7.76117734806224,9.947079945955046
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-GB|MeasureMethod=Ruler,2023-09-20,2023,4.0,2,ST,K-ST2-04-GB,Ruler,14,14,1,20890.13,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,3.0135876149592242,8.294299608857235,7.0,,,0.0,2.2945529212967815,,,0.38662202030668447,,7.074116816197362,2.2082744135228043,,0.8372475245337022,,8.294299608857235,9.947079945955046
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-GBH|MeasureMethod=Ruler,2023-09-20,2023,4.0,2,ST,K-ST2-04-GBH,Ruler,14,14,1,20890.13,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.738959095617375,7.880174138578169,7.0,,,0.0,2.2607208888953467,,,0.316998126785834,,7.099201743553092,1.3609765531356006,,0.2546422183735807,,7.880174138578169,9.947079945955046
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=ST|SampleID=K-ST1-05-LC|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,ST,K-ST1-05-LC,Ruler,14,14,1,45547.39,False,1045.47625,76.47249999999997,0.3633333333333333,36.333333333333336,0.137,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7745209317657387,8.154116945649562,7.0,,,0.0,2.3105532626432224,,,0.18979357163265562,,7.186144304522325,0.9162907318741551,,0.6647477060382473,,8.154116945649562,10.726530556289553
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=ST|SampleID=K-ST1-05-ISC|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,ST,K-ST1-05-ISC,Ruler,14,14,1,45547.39,False,1045.47625,76.47249999999997,0.3633333333333333,36.333333333333336,0.137,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6480676542596266,7.398990049026342,7.0,,,0.0,2.2945529212967815,,,0.13278111123381847,,7.13966033596492,0.7419373447293773,,0.8285518175661483,,7.398990049026342,10.726530556289553
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=ST|SampleID=K-ST1-05-GB|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,ST,K-ST1-05-GB,Ruler,14,14,1,45547.39,False,1045.47625,76.47249999999997,0.3633333333333333,36.333333333333336,0.137,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6550500876864325,7.247317735950328,7.0,,,0.0,2.372111155642656,,,0.15443635330441893,,7.147559271189454,0.8754687373538999,,0.7884573603642702,,7.247317735950328,10.726530556289553
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=ST|SampleID=K-ST1-05-GBH|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,ST,K-ST1-05-GBH,Ruler,14,14,1,45547.39,False,1045.47625,76.47249999999997,0.3633333333333333,36.333333333333336,0.137,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.5519559020709317,7.1631723908466425,7.0,,,0.0,2.28949985344539,,,0.14236724128692196,,7.1631723908466425,0.6931471805599453,,0.5446471722415014,,7.030857476116121,10.726530556289553
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=ST|SampleID=K-ST2-05-LC|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,ST,K-ST2-05-LC,Ruler,14,14,1,59280.86,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7373612300922123,7.940109168369792,7.0,,,0.0,2.2915241456346207,,,0.32063317259146684,,7.074116816197362,0.7884573603642702,,0.7466879474879752,,7.940109168369792,10.990058635995954
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=ST|SampleID=K-ST2-05-ISC|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,ST,K-ST2-05-ISC,Ruler,14,14,1,59280.86,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.9341638836091013,9.3868953338758,7.0,,,0.0,2.362739015813793,,,0.32714314133269456,,7.0909098220799835,1.0647107369924282,,0.30674913516900665,,9.3868953338758,10.990058635995954
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=ST|SampleID=K-ST2-05-GB|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,ST,K-ST2-05-GB,Ruler,14,14,1,59280.86,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,3.1229824077607344,9.354815797113355,7.0,,,0.0,2.6741486494265287,,,0.2669690308542393,,7.1316985104669115,2.0541237336955462,,0.3791211327685624,,9.354815797113355,10.990058635995954
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=ST|SampleID=K-ST2-05-GBH|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,ST,K-ST2-05-GBH,Ruler,14,14,1,59280.86,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.4385231644896033,7.3679187775524415,7.0,,,0.0,2.3702437414678603,,,0.20782684720231648,,7.123672785204607,0.0,,0.0,,7.3679187775524415,10.990058635995954
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=ST|SampleID=K-ST2-05-GBH-D|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,ST,K-ST2-05-GBH-D,Ruler,14,14,1,59280.86,False,1045.47625,76.47249999999997,0.2866666666666667,28.666666666666668,0.1058333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6071331604144037,7.640603826393634,7.0,,,0.0,2.3702437414678603,,,0.2151113796169455,,6.985641817639208,0.7419373447293773,,0.2963940130538024,,7.640603826393634,10.990058635995954
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=ST|SampleID=K-ST1-01-OT-LC|MeasureMethod=Etape,2024-05-15,2024,1.0,1,ST,K-ST1-01-OT-LC,Etape,14,14,1,18306.95,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.53394694858812,7.123672785204607,7.0,,,0.0,2.3045830956567186,,,0.7178397931503169,,7.123672785204607,0.5766133643039938,,0.37156355643248307,,6.643356045368721,9.815090670723267
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=ST|SampleID=K-ST1-01-OT-LC-D|MeasureMethod=Etape,2024-05-15,2024,1.0,1,ST,K-ST1-01-OT-LC-D,Etape,14,14,1,18306.95,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.5134156354596837,7.208600337960199,7.0,,,0.0,2.3045830956567186,,,0.4855078157817008,,7.208600337960199,0.5423242908253617,,0.42264993286226527,,6.630243975131543,9.815090670723267
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=ST|SampleID=K-ST1-01-OT-ISC|MeasureMethod=Bubbler,2024-05-15,2024,1.0,1,ST,K-ST1-01-OT-ISC,Bubbler,14,14,1,57579.15,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,3.2487162657855637,9.290783307240279,7.0,,,0.0,2.307572634505085,,,0.6729444732424258,,7.147559271189454,1.0296194171811581,,2.2925347571405443,,9.290783307240279,10.960933169233979
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=ST|SampleID=K-ST1-01-OT-ISC-D|MeasureMethod=Bubbler,2024-05-15,2024,1.0,1,ST,K-ST1-01-OT-ISC-D,Bubbler,14,14,1,57579.15,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7760108628480755,8.060750633773127,7.0,,,0.0,2.307572634505085,,,0.4668737362368079,,7.13966033596492,0.6418538861723948,,0.8153648132841945,,8.060750633773127,10.960933169233979
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=ST|SampleID=K-ST2-01-OT-LC|MeasureMethod=Etape,2024-05-15,2024,1.0,2,ST,K-ST2-01-OT-LC,Etape,14,14,1,28777.46,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.513147865573131,7.155396301896734,7.0,,,0.0,2.2945529212967815,,,0.4054651081081644,,7.155396301896734,0.6931471805599453,,0.40011750178156913,,6.643356045368721,10.267382469628165
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=ST|SampleID=K-ST2-01-OT-LC-D|MeasureMethod=Etape,2024-05-15,2024,1.0,2,ST,K-ST2-01-OT-LC-D,Etape,14,14,1,28777.46,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.5190754953764554,7.107425474110705,7.0,,,0.0,2.301584592660462,,,0.3646431135879093,,7.107425474110705,0.6418538861723948,,0.4369637751675354,,6.78105762593618,10.267382469628165
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=ST|SampleID=K-ST2-01-OT-ISC|MeasureMethod=Bubbler,2024-05-15,2024,1.0,2,ST,K-ST2-01-OT-ISC,Bubbler,14,14,1,60860.44,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,3.0928032930487794,8.97178707302589,7.0,,,0.0,2.3105532626432224,,,0.4916428043492167,,7.170888478512505,0.5933268452777344,,2.1114245875328868,,8.97178707302589,11.01635508403204
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=ST|SampleID=K-ST2-01-OT-ISC-D|MeasureMethod=Bubbler,2024-05-15,2024,1.0,2,ST,K-ST2-01-OT-ISC-D,Bubbler,14,14,1,60860.44,False,1045.47625,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.668708867530808,7.667470326414001,7.0,,,0.0,2.302585092994046,,,0.33289441527332897,,7.155396301896734,0.5364933705145685,,0.6861225656229808,,7.667470326414001,11.01635508403204
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=ST|SampleID=K-ST1-02-OT-LC|MeasureMethod=Etape,2024-05-30,2024,2.0,1,ST,K-ST1-02-OT-LC,Etape,14,0,0,,False,1045.47625,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.385675983079417,7.201170883281678,7.0,,,0.0,2.281361456542419,,,0.4252677354043441,,7.201170883281678,1.1314021114911006,,0.49956243148727997,,5.160967263349096,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=ST|SampleID=K-ST1-02-OT-GB|MeasureMethod=Etape,2024-05-30,2024,2.0,1,ST,K-ST1-02-OT-GB,Etape,14,0,0,,False,1045.47625,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.4801020760023493,7.155396301896734,7.0,,,0.0,2.2762411176544437,,,0.09984533496971613,,7.155396301896734,0.6043159668533294,,0.14236724128692196,,7.0825485693553,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=ST|SampleID=K-ST1-02-OT-ISC|MeasureMethod=Bubbler,2024-05-30,2024,2.0,1,ST,K-ST1-02-OT-ISC,Bubbler,14,0,0,,False,1045.47625,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7035880892026265,7.640603826393634,7.0,,,0.0,2.288486168614544,,,0.3220834991691133,,7.170888478512505,0.598836501088704,,0.9042181506398859,,7.640603826393634,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=ST|SampleID=K-ST1-02-OT-ISC-D|MeasureMethod=Bubbler,2024-05-30,2024,2.0,1,ST,K-ST1-02-OT-ISC-D,Bubbler,14,0,0,,False,1045.47625,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.5588601724042896,7.13966033596492,7.0,,,0.0,2.285438934159075,,,0.20212418409013436,,7.13966033596492,0.6780335427498971,,0.5788580341578177,,7.02790617570818,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=2|Treatment=ST|SampleID=K-ST2-02-OT-LC|MeasureMethod=Etape,2024-05-30,2024,2.0,2,ST,K-ST2-02-OT-LC,Etape,14,14,1,30104.37,False,1045.47625,0.0,,,,95709.78,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.4834960417251604,7.13966033596492,7.0,,,0.0,2.277267285009756,,,0.29713723122253605,,7.13966033596492,0.6678293725756554,,0.38117241553911985,,6.621405651764134,10.312458840140247
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=2|Treatment=ST|SampleID=K-ST2-02-OT-LC-D|MeasureMethod=Etape,2024-05-30,2024,2.0,2,ST,K-ST2-02-OT-LC-D,Etape,14,14,1,30104.37,False,1045.47625,0.0,,,,95709.78,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.535360143234746,7.13966033596492,7.0,,,0.0,2.277267285009756,,,0.26849925303500694,,7.13966033596492,0.7419373447293773,,0.5353230953663781,,6.784833688537783,10.312458840140247
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=2|Treatment=ST|SampleID=K-ST2-02-OT-ISC|MeasureMethod=Bubbler,2024-05-30,2024,2.0,2,ST,K-ST2-02-OT-ISC,Bubbler,14,14,1,94354.21,False,1045.47625,0.0,,,,95709.78,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.9878759551626812,8.667507952075105,7.0,,,0.0,2.278292400425001,,,0.4510756193602166,,7.170888478512505,0.7419373447293773,,1.6054298910365616,,8.667507952075105,11.45482176919794
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=2|Treatment=ST|SampleID=K-ST2-02-OT-ISC-D|MeasureMethod=Bubbler,2024-05-30,2024,2.0,2,ST,K-ST2-02-OT-ISC-D,Bubbler,14,14,1,94354.21,False,1045.47625,0.0,,,,95709.78,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.647050609656905,7.519872973496205,7.0,,,0.0,2.281361456542419,,,0.2776317365982795,,7.170888478512505,0.7419373447293773,,0.5376622777195503,,7.519872973496205,11.45482176919794
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=1|Treatment=ST|SampleID=K-ST1-03-OT-LC|MeasureMethod=Etape,2024-06-12,2024,3.0,1,ST,K-ST1-03-OT-LC,Etape,14,0,0,,False,1045.47625,0.0,,,,89469.23,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.40402323689548,7.147559271189454,7.0,,,0.0,2.2935443483418965,,,0.05921185963184609,,7.147559271189454,1.308332819650179,,0.25851069515150105,,5.761003664303485,
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=1|Treatment=ST|SampleID=K-ST1-03-OT-LC-D|MeasureMethod=Etape,2024-06-12,2024,3.0,1,ST,K-ST1-03-OT-LC-D,Etape,14,0,0,,False,1045.47625,0.0,,,,89469.23,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.4120393391224018,7.1631723908466425,7.0,,,0.0,2.288486168614544,,,0.05921185963184609,,7.1631723908466425,1.2237754316221157,,0.27002713721306015,,5.879602385928604,
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=1|Treatment=ST|SampleID=K-ST1-03-OT-ISC|MeasureMethod=Bubbler,2024-06-12,2024,3.0,1,ST,K-ST1-03-OT-ISC,Bubbler,14,14,1,65927.41,False,1045.47625,0.0,,,,89469.23,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.826486919423586,7.726506828670914,7.0,,,0.0,2.286455711064162,,,0.23507212217948356,,7.13966033596492,1.3609765531356006,,1.0367368849500223,,7.726506828670914,11.096324735329356
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=1|Treatment=ST|SampleID=K-ST1-03-OT-ISC-D|MeasureMethod=Bubbler,2024-06-12,2024,3.0,1,ST,K-ST1-03-OT-ISC-D,Bubbler,14,14,1,65927.41,False,1045.47625,0.0,,,,89469.23,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.636801482387153,7.215975002651466,7.0,,,0.0,2.298577071596507,,,0.5933268452777344,,7.215975002651466,1.252762968495368,,0.4934759854308777,,6.603492503258121,11.096324735329356
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=2|Treatment=ST|SampleID=K-ST2-03-OT-LC|MeasureMethod=Etape,2024-06-12,2024,3.0,2,ST,K-ST2-03-OT-LC,Etape,14,14,1,65481.3,False,1045.47625,0.0,,,,100068.64,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6612763212535833,7.1631723908466425,7.0,,,0.0,2.2915241456346207,,,0.2271355725837472,,7.1631723908466425,1.2237754316221157,,0.6662897263900626,,7.057036981697891,11.089535156097272
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=2|Treatment=ST|SampleID=K-ST2-03-OT-LC-D|MeasureMethod=Etape,2024-06-12,2024,3.0,2,ST,K-ST2-03-OT-LC-D,Etape,14,14,1,65481.3,False,1045.47625,0.0,,,,100068.64,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.629807416176875,7.1631723908466425,7.0,,,0.0,2.2905125117597764,,,0.23507212217948356,,7.1631723908466425,1.3862943611198906,,0.4382549309311553,,6.89534559640118,11.089535156097272
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=2|Treatment=ST|SampleID=K-ST2-03-OT-ISC|MeasureMethod=Bubbler,2024-06-12,2024,3.0,2,ST,K-ST2-03-OT-ISC,Bubbler,14,14,1,47501.02,False,1045.47625,0.0,,,,100068.64,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.9667830098190096,8.238624928413975,7.0,,,0.0,2.2925347571405443,,,0.4478858239921165,,7.155396301896734,1.589235205116581,,1.0438040521731147,,8.238624928413975,10.768527515434304
Date=2024-06-12T00:00:00|Year=2024|Irrigation=3.0|Rep=2|Treatment=ST|SampleID=K-ST2-03-OT-ISC-D|MeasureMethod=Bubbler,2024-06-12,2024,3.0,2,ST,K-ST2-03-OT-ISC-D,Bubbler,14,14,1,47501.02,False,1045.47625,0.0,,,,100068.64,164.0,273.0,51.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7947285045402714,7.789178337462869,7.0,,,0.0,2.2965670206684825,,,0.27002713721306015,,7.223295679562314,1.2809338454620642,,0.7030975114131134,,7.789178337462869,10.768527515434304
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC|MeasureMethod=Etape,2024-06-20,2024,4.0,1,ST,K-ST1-04-OT-LC,Etape,14,0,0,,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.125500431819811,6.718610899578598,7.0,,,0.09531017980432487,0.17395330712343804,,,0.29042829811980614,,6.428105272684596,0.5596157879354227,,0.6124792774924905,,6.718610899578598,
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC-D|MeasureMethod=Etape,2024-06-20,2024,4.0,1,ST,K-ST1-04-OT-LC-D,Etape,14,0,0,,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.1516411459216562,6.915393036908515,7.0,,,0.09531017980432487,0.19227188764712272,,,0.3527673191077153,,6.405228458030842,0.48858001481867097,,0.6119371251344021,,6.915393036908515,
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC|MeasureMethod=Bubbler,2024-06-20,2024,4.0,1,ST,K-ST1-04-OT-ISC,Bubbler,14,14,1,71503.05,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.86471687156305,9.959915143834772,7.0,,,0.0,0.289680075114454,,,0.2919230667090355,,6.408528791059498,0.7884573603642702,,2.3145136638593193,,9.959915143834772,11.177509370434569
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC-D|MeasureMethod=Bubbler,2024-06-20,2024,4.0,1,ST,K-ST1-04-OT-ISC-D,Bubbler,14,14,1,71503.05,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.421557606365061,7.8662112308451615,7.0,,,0.09531017980432487,0.2287279296081104,,,0.2851789422336624,,6.38856140554563,0.9555114450274363,,1.1314021114911006,,7.8662112308451615,11.177509370434569
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC|MeasureMethod=Etape,2024-06-20,2024,4.0,2,ST,K-ST2-04-OT-LC,Etape,14,14,1,55671.37,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.0947940640113467,6.807197655395104,7.0,,,0.0,0.19227188764712272,,,0.38390093019232385,,6.2324480165505225,0.4700036292457356,,0.5777363290486176,,6.807197655395104,10.927239252572438
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC-D|MeasureMethod=Etape,2024-06-20,2024,4.0,2,ST,K-ST2-04-OT-LC-D,Etape,14,14,1,55671.37,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,,,,,,,,,,,,,,,,,,10.927239252572438
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC|MeasureMethod=Bubbler,2024-06-20,2024,4.0,2,ST,K-ST2-04-OT-ISC,Bubbler,14,14,1,32644.33,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.5949234267796357,9.018897381099194,7.0,,,0.0,0.20782684720231648,,,0.30674913516900665,,6.415096959171596,0.5653138090500605,,1.6505798557652755,,9.018897381099194,10.393457092315238
Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC-D|MeasureMethod=Bubbler,2024-06-20,2024,4.0,2,ST,K-ST2-04-OT-ISC-D,Bubbler,14,14,1,32644.33,False,1045.47625,0.0,,,,,172.0,281.0,43.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.164994145918509,7.175999912448369,7.0,,,0.0,0.1914464645709552,,,0.32063317259146684,,6.368187186350492,0.4824261492442927,,0.6162661362239876,,7.175999912448369,10.393457092315238
Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=ST|SampleID=K-ST1-01-OT-LC|MeasureMethod=Etape,2025-06-30,2025,1.0,1,ST,K-ST1-01-OT-LC,Etape,14,14,1,31422.37,False,1156.88625,105.95000000000005,0.3966666666666665,39.66666666666666,0.2032366666666666,95862.56,181.0,67.0,130.0,grain corn,winter wheat,2025,60 V Trap,Gated Pipe,Gated Pipe,2.387621758959937,6.9887203303966485,7.0,,,0.6323350411631878,0.17311261770864478,,,0.37431837911132765,,6.478509642208569,0.8754687373538999,,1.1908875647772805,,6.9887203303966485,10.35530716258255
Date=2025-06-30T00:00:00|Year=2025|Irrigation=1.0|Rep=1|Treatment=ST|SampleID=K-ST1-01-OT-LC-D|MeasureMethod=Etape,2025-06-30,2025,1.0,1,ST,K-ST1-01-OT-LC-D,Etape,14,14,1,31422.37,False,1156.88625,105.95000000000005,0.3966666666666665,39.66666666666666,0.2032366666666666,95862.56,181.0,67.0,130.0,grain corn,winter wheat,2025,60 V Trap,Gated Pipe,Gated Pipe,2.240328556671646,7.018998756038456,7.0,,,0.636576829071551,0.16720791898390647,,,0.31626952930369345,,6.428105272684596,0.0,,1.1151415906193203,,7.018998756038456,10.35530716258255
