_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventVolumeID,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
924,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-ISC-D,False,TRUE,False,,False,71503.05,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,OrthoP,0.33,0.319,,,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.33,0.05,0,0.319,0.05,OP,0.8359701740399484,3.379385091586234,-1.432360544732317,-0.1581696225603121,1.7490700960296075,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC-D|MeasureMethod=Bubbler,0.2851789422336624,11.177509370434569,0.8469332258817042,0.0,2.712774930067356,64762.91254712791,16111.27518727277,260320.04837218756,,,,,,,,,0.33,71503.05
933,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC,False,TRUE,False,,False,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,OrthoP,0.468,0.319,,,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.468,0.05,0,0.319,0.05,OP,1.4628343822409184,3.379385091586234,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC|MeasureMethod=Etape,0.38390093019232385,10.927239252572438,0.5383448171030303,0.0,2.092438855233961,42613.6792613767,10600.88324442291,171290.34953502877,,,,,,,,,0.468,55671.37
934,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC-D,,,False,,,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"No reports in ALS file, assuming there was not enough water for a duplicate",OrthoP,,0.319,,,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,0.05,0,0.319,0.05,OP,,3.379385091586234,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC-D|MeasureMethod=Etape,,10.927239252572438,0.5307966611715433,0.0,2.0772652670836447,53582.0661061884,13329.650859805453,215378.20417653615,0.5307966611715433,0.0,2.0772652670836447,0.6982530088043551,,,,,0.5307966611715433,55671.37
935,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-ISC,False,TRUE,False,,False,32644.33,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,OrthoP,0.359,0.319,,,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.359,0.05,0,0.319,0.05,OP,0.9677025076473984,3.379385091586234,-1.432360544732317,-0.1581696225603121,-0.0041758055551552,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC|MeasureMethod=Bubbler,0.30674913516900665,10.393457092315238,0.7322960328003019,0.0,2.482326914642904,33538.8315808373,8343.199337431734,134813.64871345833,,,,,,,,,0.359,32644.33
936,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-ISC-D,False,TRUE,False,,False,32644.33,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,OrthoP,0.378,0.319,,,True,0.01,0.05,mg/L,SM4500P E (P-Ortho),0.01,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.378,0.05,0,0.319,0.05,OP,1.05400989863159,3.379385091586234,-1.432360544732317,-0.1581696225603121,-0.0041758055551552,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC-D|MeasureMethod=Bubbler,0.32063317259146684,10.393457092315238,0.7322960328003019,0.0,2.482326914642904,35605.21004654779,8857.282831945058,143119.5367824661,,,,,,,,,0.378,32644.33
2032,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-LC,False,TRUE,True,,False,,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TotalP,0.845,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.845,0.05,0,0.344,0.05,TP,-0.1156642106788602,4.072867685946959,-1.432360544732317,-0.1581696225603121,,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC|MeasureMethod=Etape,0.6124792774924905,,0.7505163070194267,0.0,2.5189539980651667,55307.794964047906,13758.985919453295,222314.83798718252,,,,,55307.794964047906,13758.985919453295,222314.83798718252,1.3911671276146818,0.845,55307.794964047906
2033,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-LC-D,False,TRUE,False,,False,,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TotalP,0.844,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.844,0.05,0,0.344,0.05,TP,-0.1160379200951153,4.072867685946959,-1.432360544732317,-0.1581696225603121,,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC-D|MeasureMethod=Etape,0.6119371251344021,,0.8166970999022181,0.0,2.651993127592931,55191.40716414025,13730.030407242866,221847.0127292868,,,,,55191.40716414025,13730.030407242866,221847.0127292868,1.3911671276146818,0.844,55191.40716414025
2034,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-ISC,False,TRUE,True,,False,71503.05,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TotalP,9.12,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,9.12,0.05,0,0.344,0.05,TP,2.976781208832203,4.072867685946959,-1.432360544732317,-0.1581696225603121,1.7490700960296075,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC|MeasureMethod=Bubbler,2.3145136638593193,11.177509370434569,3.4305068675621726,1.2039715564038236,7.906372247173854,60628.595305071074,15082.720016721045,243702.00050529494,,,,,,,,,9.12,71503.05
2035,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-ISC-D,False,TRUE,False,,False,71503.05,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TotalP,2.1,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,2.1,0.05,0,0.344,0.05,TP,0.3533411067213071,4.072867685946959,-1.432360544732317,-0.1581696225603121,1.7490700960296075,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC-D|MeasureMethod=Bubbler,1.1314021114911006,11.177509370434569,3.8522296401896163,1.4137590645473486,8.75413529334581,64762.91254712791,16111.27518727277,260320.04837218756,,,,,,,,,2.1,71503.05
2044,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC,False,TRUE,False,,False,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TotalP,0.782,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.782,0.05,0,0.344,0.05,TP,-0.1392079039029323,4.072867685946959,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC|MeasureMethod=Etape,0.5777363290486176,10.927239252572438,1.2209125843951547,0.1048009430035126,3.464562361899688,42613.6792613767,10600.88324442291,171290.34953502877,,,,,,,,,0.782,55671.37
2045,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC-D,,,False,,,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"No reports in ALS file, assuming there was not enough water for a duplicate",TotalP,,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,0.05,0,0.344,0.05,TP,,4.072867685946959,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC-D|MeasureMethod=Etape,,10.927239252572438,1.2722938201710932,0.13036072331040047,3.5678508627461207,53582.0661061884,13329.650859805453,215378.20417653615,1.2722938201710932,0.13036072331040047,3.5678508627461207,0.6982530088043551,,,,,1.2722938201710932,55671.37
2046,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-ISC,False,TRUE,False,,False,32644.33,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TotalP,4.21,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,4.21,0.05,0,0.344,0.05,TP,1.1418679750195964,4.072867685946959,-1.432360544732317,-0.1581696225603121,-0.0041758055551552,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC|MeasureMethod=Bubbler,1.6505798557652755,10.393457092315238,3.2308251092571867,1.104639148444134,7.504964434570017,33538.8315808373,8343.199337431734,134813.64871345833,,,,,,,,,4.21,32644.33
2047,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-ISC-D,False,TRUE,False,,False,32644.33,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TotalP,0.852,0.344,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.852,0.05,0,0.344,0.05,TP,-0.1130482447650744,4.072867685946959,-1.432360544732317,-0.1581696225603121,-0.0041758055551552,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC-D|MeasureMethod=Bubbler,0.6162661362239876,10.393457092315238,3.2308251092571867,1.104639148444134,7.504964434570017,35605.21004654779,8857.282831945058,143119.5367824661,,,,,,,,,0.852,32644.33
3143,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-LC,False,TRUE,True,,False,,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC|MeasureMethod=Etape,,,0.15705475471512376,0.0,1.325955170345014,55307.794964047906,13758.985919453295,222314.83798718252,0.15705475471512376,0.0,1.325955170345014,0.6982530088043551,55307.794964047906,13758.985919453295,222314.83798718252,1.3911671276146818,0.15705475471512376,55307.794964047906
3144,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-LC-D,False,TRUE,False,,False,,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC-D|MeasureMethod=Etape,,,0.12465207610356967,0.0,1.2608180819380546,55191.40716414025,13730.030407242866,221847.0127292868,0.12465207610356967,0.0,1.2608180819380546,0.6982530088043551,55191.40716414025,13730.030407242866,221847.0127292868,1.3911671276146818,0.12465207610356967,55191.40716414025
3145,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-ISC,False,TRUE,True,,False,71503.05,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,1.7490700960296075,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC|MeasureMethod=Bubbler,,11.177509370434569,0.32450701699306217,0.0,1.6625740327144403,60628.595305071074,15082.720016721045,243702.00050529494,0.32450701699306217,0.0,1.6625740327144403,0.6982530088043551,,,,,0.32450701699306217,71503.05
3146,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-ISC-D,False,TRUE,False,,False,71503.05,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,1.7490700960296075,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC-D|MeasureMethod=Bubbler,,11.177509370434569,0.3293625796718279,0.0,1.6723348682078218,64762.91254712791,16111.27518727277,260320.04837218756,0.3293625796718279,0.0,1.6723348682078218,0.6982530088043551,,,,,0.3293625796718279,71503.05
3155,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC,False,TRUE,False,,False,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC|MeasureMethod=Etape,,10.927239252572438,0.16427872834013021,0.0,1.3404770749783492,42613.6792613767,10600.88324442291,171290.34953502877,0.16427872834013021,0.0,1.3404770749783492,0.6982530088043551,,,,,0.16427872834013021,55671.37
3156,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC-D,,,False,,,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"No reports in ALS file, assuming there was not enough water for a duplicate",ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC-D|MeasureMethod=Etape,,10.927239252572438,0.2838576258847967,0.0,1.5808590913649918,53582.0661061884,13329.650859805453,215378.20417653615,0.2838576258847967,0.0,1.5808590913649918,0.6982530088043551,,,,,0.2838576258847967,55671.37
3157,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-ISC,False,TRUE,False,,False,32644.33,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,-0.0041758055551552,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC|MeasureMethod=Bubbler,,10.393457092315238,0.1946295864303473,0.0,1.4014895162752428,33538.8315808373,8343.199337431734,134813.64871345833,0.1946295864303473,0.0,1.4014895162752428,0.6982530088043551,,,,,0.1946295864303473,32644.33
3158,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-ISC-D,False,TRUE,False,,False,32644.33,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,,0,,,ICP,,,-1.432360544732317,-0.1581696225603121,-0.0041758055551552,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-ISC-D|MeasureMethod=Bubbler,,10.393457092315238,0.1946295864303473,0.0,1.4014895162752428,35605.21004654779,8857.282831945058,143119.5367824661,0.1946295864303473,0.0,1.4014895162752428,0.6982530088043551,,,,,0.1946295864303473,32644.33
4254,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-LC,False,TRUE,True,,False,,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.75,0.7,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.75,0.5,0,0.7,0.5,TKN,-0.3326347980622623,0.3029936027086776,-1.432360544732317,-0.1581696225603121,,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC|MeasureMethod=Etape,0.5596157879354227,,0.8050332187298779,0.0,2.628545953110878,55307.794964047906,13758.985919453295,222314.83798718252,,,,,55307.794964047906,13758.985919453295,222314.83798718252,1.3911671276146818,0.75,55307.794964047906
4255,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-LC-D,False,TRUE,False,,False,,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.63,0.7,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.63,0.5,0,0.7,0.5,TKN,-0.3620921419052328,0.3029936027086776,-1.432360544732317,-0.1581696225603121,,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-LC-D|MeasureMethod=Etape,0.48858001481867097,,0.8031187364564738,0.0,2.6246973885341274,55191.40716414025,13730.030407242866,221847.0127292868,,,,,55191.40716414025,13730.030407242866,221847.0127292868,1.3911671276146818,0.63,55191.40716414025
4256,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-ISC,False,TRUE,True,,False,71503.05,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,1.2,0.7,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,1.2,0.5,0,0.7,0.5,TKN,-0.2221697586511232,0.3029936027086776,-1.432360544732317,-0.1581696225603121,1.7490700960296075,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC|MeasureMethod=Bubbler,0.7884573603642702,11.177509370434569,1.3701923262486986,0.17906068682680754,3.7646501373286974,60628.595305071074,15082.720016721045,243702.00050529494,,,,,,,,,1.2,71503.05
4257,2024-06-20,2024,4.0,1,ST,OUT,K-ST1-04-OT-ISC-D,False,TRUE,False,,False,71503.05,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,1.6,0.7,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,1.6,0.5,0,0.7,0.5,TKN,-0.1239786125078883,0.3029936027086776,-1.432360544732317,-0.1581696225603121,1.7490700960296075,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=1|Treatment=ST|SampleID=K-ST1-04-OT-ISC-D|MeasureMethod=Bubbler,0.9555114450274363,11.177509370434569,1.3031105185620633,0.14569060062381597,3.629799753810559,64762.91254712791,16111.27518727277,260320.04837218756,,,,,,,,,1.6,71503.05
4266,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC,False,TRUE,False,,False,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,,TKN,0.6,0.7,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,0.6,0.5,0,0.7,0.5,TKN,-0.3694564778659754,0.3029936027086776,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC|MeasureMethod=Etape,0.4700036292457356,10.927239252572438,0.7595211720389696,0.0,2.5370559178447722,42613.6792613767,10600.88324442291,171290.34953502877,,,,,,,,,0.6,55671.37
4267,2024-06-20,2024,4.0,2,ST,OUT,K-ST2-04-OT-LC-D,,,False,,,55671.37,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"No reports in ALS file, assuming there was not enough water for a duplicate",TKN,,0.7,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-09-13,2024-08-02,2023,winter wheat,silage corn,1045.47625,0.0,,,0,0,,0.5,0,0.7,0.5,TKN,,0.3029936027086776,-1.432360544732317,-0.1581696225603121,1.0347689539641598,0.1726252446891151,,,1,172,281,43,Gated Pipe,Date=2024-06-20T00:00:00|Year=2024|Irrigation=4.0|Rep=2|Treatment=ST|SampleID=K-ST2-04-OT-LC-D|MeasureMethod=Etape,,10.927239252572438,0.9787895627505139,0.0,2.9778375187071413,53582.0661061884,13329.650859805453,215378.20417653615,0.9787895627505139,0.0,2.9778375187071413,0.6982530088043551,,,,,0.9787895627505139,55671.37
