VolumeObservationID,PhysicalEventID,Volume,MeasureMethod,FlumeMethod,source_row_count,_confirmed_zero,ObservationDate,_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,FF,Composite,IrrMethod,Notes,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventDate,y_logV,event_weight
VO_2aba77d089fe31da9047,PE_5d5cb3edcd99b5be75e6,17296.69,Transducer,7 V,28.0,False,2014-08-17,186,2014-08-17,2014,4,1,ST,OUT,False,AC,Siphon,"TSS value is an average of ST1 I4 S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S15,S16",,,120960.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,258.06625,38.93499999999997,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,-1.0790112298776544,-1.118053884850258,-0.6966375605093535,0.1726252446891151,0.4808309395678845,,1,229,103,107,Siphon,2014-08-17,9.758328245558918,1.0
VO_5b82220e688332955128,PE_be3da0eafc673da18d92,13116.54,Transducer,7 V,14.0,False,2014-08-18,191,2014-08-18,2014,4,2,ST,OUT,False,AC,Siphon,"TSS value  is an average of ST2 I4 S1, S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S15,S16",,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,258.06625,38.93499999999997,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,-1.0790112298776544,-1.118053884850258,-0.88523949204597,0.1726252446891151,,,1,230,104,106,Siphon,2014-08-18,9.481705544917757,0.5
VO_cea1ca7e157ea156038a,PE_be3da0eafc673da18d92,13116.54,Transducer,8 V,14.0,False,2014-08-18,191,2014-08-18,2014,4,2,ST,OUT,False,AC,Siphon,"TSS value  is an average of ST2 I4 S1, S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S15,S16",,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,258.06625,38.93499999999997,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,-1.0790112298776544,-1.118053884850258,-0.88523949204597,0.1726252446891151,,,1,230,104,106,Siphon,2014-08-18,9.481705544917757,0.5
VO_64a14debb5d0199b5c17,PE_ef16b92ac44718ed6fbe,3376.22,Bubbler,7 V,28.0,False,2015-07-06,203,2015-07-06,2015,1,1,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST1 I1 bottles 2, 4. TSS values ST1 T2, T2, -8 & 12, any average with a 0 or negative value is changed to U",0.0,,139707.11,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,47.0,0.380175439,2,0.75,1,,0.75,-0.3885840286996418,-0.735364344140658,-1.033071560984816,-1.324707732607849,-1.3151477727398646,1.023354703806768,0.47,1,187,67,133,Siphon,2015-07-06,8.124808164843426,1.0
VO_b92bca66bb69f042d4a8,PE_982e6a4e7c9174d09a3c,2837.99,Transducer,7 V,28.0,False,2015-07-07,209,2015-07-07,2015,1,2,ST,OUT,False,AC,Siphon,,0.0,,114349.32,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,51.0,0.4594736845,2,0.75,1,,0.75,-0.3885840286996418,-0.735364344140658,-1.033071560984816,-1.3489918414582376,-1.3151477727398646,0.2895240662536136,0.51,1,188,68,132,Siphon,2015-07-07,7.951203634099737,1.0
VO_95dd8da4ae39a0c427c9,PE_64548a06be4bb873cda0,4443.59,Bubbler,7 V,28.0,False,2015-07-20,215,2015-07-20,2015,2,1,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST1 I 2 bottles 2, 4, 4D, 6",0.0,,92689.66,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,47.0,0.380175439,2,0.75,1,,0.75,-0.3885840286996418,-0.735364344140658,-1.033071560984816,-1.276549641710575,-0.8192234335968713,-0.337286160780547,0.47,1,201,81,119,Siphon,2015-07-20,8.399442905223584,1.0
VO_49a2231ca9d4190f1ba7,PE_f98814c17b9da4b10046,6589.69,Bubbler,7 V,28.0,False,2015-07-21,221,2015-07-21,2015,2,2,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST2 I 2 bottles 2, 4, 6",0.0,,95545.02,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,51.0,0.4594736845,2,0.75,1,,0.75,-0.3885840286996418,-0.735364344140658,-1.033071560984816,-1.1797209142077982,-0.8192234335968713,-0.2546547228972071,0.51,1,202,82,118,Siphon,2015-07-21,8.793413326112578,1.0
VO_119f48128ed3ebdffcf9,PE_ab750944465b3b03a5ec,15480.65,Bubbler,7 V,28.0,False,2015-07-30,227,2015-07-30,2015,3,1,ST,OUT,False,TRUE,Siphon,,0.02,,101476.51,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,47.0,0.380175439,2,0.75,0,0.02,0.75,-0.1523477202177687,-0.735364344140658,-1.033071560984816,-0.7785744890281285,-0.3232990944538781,-0.0830029705820347,0.47,1,211,91,109,Siphon,2015-07-30,9.647410730610785,1.0
VO_e9e5999a55c0e9394874,PE_8b715eebc00f1d87b8e3,3107.49,Bubbler,7 V,28.0,False,2015-07-31,233,2015-07-31,2015,3,2,ST,OUT,False,TRUE,Siphon,,0.02,,91015.8,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,51.0,0.4594736845,2,0.75,0,0.02,0.75,-0.1523477202177687,-0.735364344140658,-1.033071560984816,-1.3368324164258538,-0.3232990944538781,-0.3857260978166501,0.51,1,212,92,108,Siphon,2015-07-31,8.041892356718533,1.0
VO_95451622754152b19676,PE_e9d0921860cc7c87fefe,23607.05,Bubbler,7 V,14.0,False,2015-08-06,237,2015-08-06,2015,4,1,ST,OUT,False,TRUE,Siphon,,,,119825.33,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,47.0,0.380175439,2,0.75,0,,0.75,,-0.735364344140658,-1.033071560984816,-0.4119238338030383,0.1726252446891151,0.4479946549582068,0.47,1,218,98,102,Siphon,2015-08-06,10.069343034546659,1.0
VO_864264c499f673f01d55,PE_61cbb9676a953528de2c,13092.32,Bubbler,7 V,14.0,False,2015-08-07,240,2015-08-07,2015,4,2,ST,OUT,False,TRUE,Siphon,,,,98665.6,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,51.0,0.4594736845,2,0.75,0,,0.75,,-0.735364344140658,-1.033071560984816,-0.8863322611527765,0.1726252446891151,-0.1643480671935506,0.51,1,219,99,101,Siphon,2015-08-07,9.479857455469835,1.0
VO_2ffe0d2253063380a0ef,PE_27068e46a99396e37068,14916.69,Bubbler,7 V,28.0,False,2015-08-16,245,2015-08-16,2015,5,1,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST1 I 5 bottles 2, 4, 6, 8, 10",0.01,,102988.51,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,47.0,0.380175439,2,0.75,0,0.01,0.75,-0.2704658744587053,-0.735364344140658,-1.033071560984816,-0.8040194958602733,0.6685495838321084,-0.0392471099971663,0.47,1,228,108,92,Siphon,2015-08-16,9.610303036033745,1.0
VO_96229daca8d641264dc1,PE_72bbe667892a258fbed0,7040.1,Bubbler,7 V,28.0,False,2015-08-17,251,2015-08-17,2015,5,2,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST2 I 5 bottles 2, 4, 6, 8, 10",0.01,,91914.89,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,51.0,0.4594736845,2,0.75,0,0.01,0.75,-0.2704658744587053,-0.735364344140658,-1.033071560984816,-1.1593991085349376,0.6685495838321084,-0.3597072772523318,0.51,1,229,109,91,Siphon,2015-08-17,8.859519686946328,1.0
VO_04a736c58a38f4178104,PE_2bc636c51bdfedd7a673,10658.56,Bubbler,7 V,28.0,False,2015-08-31,257,2015-08-31,2015,6,1,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST1 I 6 bottles 1, 2, 3, 4. Original NH4 values, 0.02,0.02,0,0",0.0,,110769.23,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,47.0,0.380175439,2,0.75,1,,0.75,-0.3885840286996418,-0.735364344140658,-1.033071560984816,-0.9961397649257404,1.1644739229751015,0.185919622522607,0.47,1,243,123,77,Siphon,2015-08-31,9.274212421070594,1.0
VO_e52624d9a567dc7aee83,PE_c173a335fbc6a1794117,10037.82,Bubbler,7 V,28.0,False,2015-09-01,263,2015-09-01,2015,6,2,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST2 I 6 bottles 1, 2, 3, 4",0.01,,110566.73,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,False,30.7125,51.0,0.4594736845,2,0.75,0,0.01,0.75,-0.2704658744587053,-0.735364344140658,-1.033071560984816,-1.0241465979298288,1.1644739229751015,0.1800594626228478,0.51,1,244,124,76,Siphon,2015-09-01,9.214214856458064,1.0
VO_c4012bbedb3b0a1fe68d,PE_518a902e850a37a6e1f7,34697.1,Bubbler,7 V,28.0,False,2016-06-07,269,2016-06-07,2016,1,1,ST,OUT,False,AC,Siphon,"Analytical composite. Average ofST1 I1 Time 1, 2, 3, 4, 5, 6, 7, 8, 5-D. TP, TKN, TSP average of T 1, 2, 5,  7, 8, 5-D",0.0,,259697.49,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,426.205,91.92624999999998,2015-11-16,False,0.0,58.0,0.1990058479999999,2,0.75,1,,0.75,-0.3885840286996418,-0.328922545548106,-0.9130860281985728,0.0884421460870742,-1.3151477727398646,4.495763658043131,0.58,1,159,96,48,Siphon,2016-06-07,10.45444020939261,1.0
VO_33f0869a7ba077f442e4,PE_ed07163240c41f058ff7,22526.43,Bubbler,7 V,28.0,False,2016-06-08,275,2016-06-08,2016,1,2,ST,OUT,False,TRUE,Siphon,"Analytical composite. Average of ST2 I1 Time 1, 2, 3, 4, 5, 6. TSS, TP, TKN, TSP average of ST I1 T1, 2, 4, 4-D",0.0,,249743.63,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,426.205,91.92624999999998,2015-11-16,False,0.0,52.0,0.1354385963333333,2,0.75,1,,0.75,-0.3885840286996418,-0.328922545548106,-0.9130860281985728,-0.460679744298379,-1.3151477727398646,4.207708293994655,0.52,1,160,97,47,Siphon,2016-06-08,10.022488956791081,1.0
VO_ca6afe26e50b421c32ec,PE_245bc6dafec7fe277df3,16370.88,Bubbler,7 V,28.0,False,2016-06-19,281,2016-06-19,2016,2,1,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST1 I2 Time 1, 2, 3, 4, 5, 6, 7, 8, 5-D. TP, TKN, TSP average of ST 1 I2 T 1, 2, 4, 6, 5-D. Original TKN values, 0.064,0.067,0.071, 0, 0.071",0.01,,108695.2,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,426.205,91.92624999999998,2015-11-16,False,0.0,58.0,0.1990058479999999,2,0.75,0,0.01,0.75,-0.2704658744587053,-0.328922545548106,-0.9130860281985728,-0.738408682176259,-0.8192234335968713,0.1258991413527428,0.58,1,171,108,36,Siphon,2016-06-19,9.703320507998333,1.0
VO_531a04dfe94624c8c0f1,PE_7b17489d08fa900cd025,4605.21,Bubbler,7 V,28.0,False,2016-06-20,287,2016-06-20,2016,2,2,ST,OUT,False,AC,Siphon,"Analytical composite. Average of ST2 I2 Time 1, 2, 2-D.  TP, TKN, TSP average of ST I1 T1, 2.",0.01,,124076.27,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,426.205,91.92624999999998,2015-11-16,False,0.0,52.0,0.1354385963333333,2,0.75,0,0.01,0.75,-0.2704658744587053,-0.328922545548106,-0.9130860281985728,-1.2692575961679635,-0.8192234335968713,0.5710128679176253,0.52,1,172,109,35,Siphon,2016-06-20,8.435160672046482,1.0
VO_44aabb9344001d1d5486,PE_6ca81f85570cae0e0d9c,23353.45,Bubbler,7 V,28.0,False,2017-06-26,294,2017-06-26,2017,1,1,ST,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.5,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-0.4233658753177413,-1.3151477727398646,,0.655,1,177,68,109,Siphon,2017-06-26,10.058542823097792,1.0
VO_1941f2852d52b07e73eb,PE_e8e143ce24098f6b3f6d,5090.83,Bubbler,7 V,42.0,False,2017-06-27,300,2017-06-27,2017,1,2,ST,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.0,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-1.2473471695103526,-1.3151477727398646,,0.65,1,178,69,108,Siphon,2017-06-27,8.53539257341692,1.0
VO_abb71eb0defeab860bf9,PE_9be29822841d41a56b41,19019.63,Bubbler,7 V,28.0,False,2017-07-09,308,2017-07-09,2017,2,1,ST,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.5,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-0.6189011606381292,-0.8192234335968713,,0.655,1,190,81,96,Siphon,2017-07-09,9.853279458579218,1.0
VO_6032d4008c90c5151853,PE_4998c6ec98ba5c91a95d,2252.08,Bubbler,7 V,42.0,False,2017-07-10,314,2017-07-10,2017,2,2,ST,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.0,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-1.3754271984924635,-0.8192234335968713,,0.65,1,191,82,95,Siphon,2017-07-10,7.720053448013116,1.0
VO_84e6433ce16960afeceb,PE_20cdd4f089d2cb0bb73d,32142.22,Bubbler,7 V,28.0,False,2017-07-20,322,2017-07-20,2017,3,1,ST,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.5,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-0.0268301055891264,-0.3232990944538781,,0.655,1,201,92,85,Siphon,2017-07-20,10.377956820956413,1.0
VO_07e8a091c61e0b8a7f24,PE_4d317db65fbb1df71b52,11495.05,Bubbler,7 V,42.0,False,2017-07-21,328,2017-07-21,2017,3,2,ST,OUT,True,FALSE,Siphon,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",0.0,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.0,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-0.9583986241267108,-0.3232990944538781,,0.65,1,202,93,84,Siphon,2017-07-21,9.349758777088303,1.0
VO_ea06949fd9b2ccc49f24,PE_531c541dd4a3fff82f15,31370.08,Bubbler,7 V,28.0,False,2017-08-02,336,2017-08-02,2017,4,1,ST,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.5,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-0.0616678734722605,0.1726252446891151,,0.655,1,214,105,72,Siphon,2017-08-02,10.35364172838936,1.0
VO_89da85a2ffe1bb998875,PE_dd2eb9cbf33aadc76796,3538.98,Bubbler,7 V,42.0,False,2017-08-03,342,2017-08-03,2017,4,2,ST,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.0,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-1.3173642520205733,0.1726252446891151,,0.65,1,215,106,71,Siphon,2017-08-03,8.171876356394346,1.0
VO_c5340f08f9a758e8fbf4,PE_8b4c5aba46522be8a6ae,8099.9,Bubbler,7 V,28.0,False,2017-08-21,350,2017-08-21,2017,5,1,ST,OUT,True,FALSE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.5,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,-1.1115825643816164,0.6685495838321084,,0.655,1,233,124,53,Siphon,2017-08-21,8.999730445599258,1.0
VO_8e94e7712dba58ec6fe1,PE_b0a6ff66d1c871b7754c,5476.9,Bubbler,7 V,14.0,False,2017-08-22,356,2017-08-22,2017,5,2,ST,OUT,,,Siphon,"There was no raw ISCO data for outflow volume, but 5476.90 was found in ""2017 Master Inflow_Outflow ISCO"" file, can not verify where this number came from, filled with NA. No concentration data can be found, assuming there was not enough sample water",0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.0,,2,0.75,1,,0.75,-0.3885840286996418,-0.7066120946646702,-0.8256275293953261,,0.6685495838321084,,0.65,1,234,125,52,Siphon,2017-08-22,8.60847709481887,1.0
VO_47b38d9b62215557707b,PE_568f0b5ec6deda07b9f9,7850.09,Bubbler,7 V,28.0,False,2017-09-06,363,2017-09-06,2017,6,1,ST,OUT,True,FALSE,Siphon,,0.11,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.5,,2,0.75,0,0.11,0.75,0.9107156679506602,-0.7066120946646702,-0.8256275293953261,-1.122853606932042,1.1644739229751015,,0.655,1,249,140,37,Siphon,2017-09-06,8.968407654640384,1.0
VO_31e0b84d113c5b4ac13e,PE_fae3faa31fd03c716eb2,5007.56,Bubbler,7 V,42.0,False,2017-09-07,369,2017-09-07,2017,6,2,ST,OUT,True,FALSE,Siphon,,0.11,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,False,0.0,65.0,,2,0.75,0,0.11,0.75,0.9107156679506602,-0.7066120946646702,-0.8256275293953261,-1.2511041836938277,1.1644739229751015,,0.65,1,250,141,36,Siphon,2017-09-07,8.518903727614685,1.0
VO_75cd63c890ce5c60e6e6,PE_5ff3d0ad9d787e19a7ca,55745.95,Bubbler,7 V,28.0,False,2020-07-06,418,2020-07-06,2020,2,1,ST,OUT,False,TRUE,Siphon,"AJ and Lauryn found ISCO data starting 7/6/2020, confirming that ISCOs were installed for irr. 2 and beyond (rep 1)",0.0,,88356.46,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,False,0.0,56.66666666666666,0.0766666666666666,3,0.75,1,,0.75,-0.3885840286996418,-1.013686119068212,-0.6140235239103252,1.038133847730439,-0.8192234335968713,-0.4626849009170229,0.5666666666666665,1,188,69,95,Siphon,2020-07-06,10.92857797930562,1.0
VO_50d32160d94f6b898eda,PE_875be1f39b86704274b0,33839.86,Bubbler,7 V,14.0,False,2020-07-13,427,2020-07-13,2020,3,1,ST,OUT,False,TRUE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,False,0.0,56.66666666666666,0.0766666666666666,3,0.75,1,,0.75,-0.3885840286996418,-1.013686119068212,-0.6140235239103252,0.0497647972382413,-0.3232990944538781,,0.5666666666666665,1,195,76,88,Siphon,2020-07-13,10.42942422710882,1.0
VO_28c64526ac4af5710659,PE_ee23dd5347fd2acef254,33839.86,Bubbler,7 V,14.0,False,2020-07-13,428,2020-07-13,2020,3,2,ST,OUT,False,TRUE,Siphon,ORIGINAL SAMPLE ID: ST2-03-OT-D,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,False,0.0,50.0,0.065777778,3,0.75,1,,0.75,-0.3885840286996418,-1.013686119068212,-0.6140235239103252,0.0497647972382413,-0.3232990944538781,,0.5,1,195,76,88,Siphon,2020-07-13,10.42942422710882,1.0
VO_bba7a93190e711535dbb,PE_fc822425df54345742cb,14286.14,Bubbler,7 V,28.0,False,2020-07-22,436,2020-07-22,2020,4,1,ST,OUT,False,TRUE,Siphon,,0.0,,111586.72,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,False,0.0,56.66666666666666,0.0766666666666666,3,0.75,1,,0.75,-0.3885840286996418,-1.013686119068212,-0.6140235239103252,-0.8324689409592324,0.1726252446891151,0.2095770156902818,0.5666666666666665,1,204,85,79,Siphon,2020-07-22,9.567115110935227,1.0
VO_3c1c2025ee2bb10e7ab0,PE_0b902961f965469f339e,19448.92,Bubbler,7 V,28.0,False,2020-08-02,445,2020-08-02,2020,5,1,ST,OUT,False,TRUE,Siphon,,0.0,,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,False,0.0,56.66666666666666,0.0766666666666666,3,0.75,1,,0.75,-0.3885840286996418,-1.013686119068212,-0.6140235239103252,-0.5995322568453577,0.6685495838321084,,0.5666666666666665,1,215,96,68,Siphon,2020-08-02,9.875598235927594,1.0
VO_baf9f63c0deb41dfe82b,PE_49fb6cd53fdd5e458f64,2052.15,Bubbler,7 V,28.0,False,2020-08-18,454,2020-08-18,2020,6,1,ST,OUT,False,TRUE,Siphon,,0.0,,129646.3,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,False,0.0,56.66666666666666,0.0766666666666666,3,0.75,1,,0.75,-0.3885840286996418,-1.013686119068212,-0.6140235239103252,-1.384447732246543,1.1644739229751015,0.7322043071593809,0.5666666666666665,1,231,112,52,Siphon,2020-08-18,7.627130478158963,1.0
