PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,central_estimate_type,concentration_resolution,volume_resolution
PE_e085909c1123d133b476,2017,CT,TSP,0.12681849209034582,33490.478174747426,0.0042472119415061065,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42,physical_event_point_total,median,median
PE_e085909c1123d133b476,2017,CT,TSS,990.1618223211698,33490.478174747426,33.16099289991527,3,3,1,ISC,1,Bubbler,1,ALS Fort Collins,2,False | True,1,1,1,Bubbler,1,7 V,42,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,ICP,0.8200211767299395,32341.653399308474,0.02652084067789278,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,NH4,0.8099155040726346,32341.653399308474,0.026194006515443357,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,NO2,0.27725932990270563,32341.653399308474,0.00896702514943783,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,NO3,9.162641660683233,32341.653399308474,0.2963349808118813,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,NOx,7.022234492639301,32341.653399308474,0.22711067404960908,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,NPOC,8.019368175694057,32341.653399308474,0.2593596260197419,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,OP,0.04201054954419989,32341.653399308474,0.0013586906324729894,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,Se,0.21441218731987638,32341.653399308474,0.006934444646887045,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TDS,14.940918639432532,32341.653399308474,0.4832140121037945,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TKN,4.268931991588181,32341.653399308474,0.13806431885716458,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TN,4.602526950090853,32341.653399308474,0.1488533313808147,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TP,0.3899279729323062,32341.653399308474,0.012610915351271583,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TSP,0.7998569047554902,32341.653399308474,0.025868694782645755,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TSS,4364.753883791354,32341.653399308474,141.16335728286552,2,2,1,ISC,1,Bubbler,1,ALS Fort Collins,1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,ICP,0.1516095207907239,14336.758662374636,0.002173589110494878,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,NH4,0.2521790554143558,14336.758662374636,0.0036154302571812192,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,NO2,0.5155969590956349,14336.758662374636,0.007391989169608363,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,NO3,7.81460765690851,14336.758662374636,0.11203614401824223,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,NOx,4.35356629750937,14336.758662374636,0.06241602932803973,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,NPOC,4.5071302462438885,14336.758662374636,0.0646176386002878,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,OP,0.2126731753297065,14336.758662374636,0.0030490439886628894,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,Se,0.2694819430854917,14336.758662374636,0.003863497581884472,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,TDS,9.736275978998783,14336.758662374636,0.1395866389811809,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,TKN,5.042065875574071,14336.758662374636,0.07228688161790012,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,TN,4.712886726542384,14336.758662374636,0.06756751960154696,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,TP,2.0668342274971065,14336.758662374636,0.02963170351476153,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,TSP,0.2511804129917863,14336.758662374636,0.0036011129617788307,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e2027be3a66d5ec6f4d2,2011,CT,TSS,1400.1285893398488,14336.758662374636,20.073305681656453,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,ICP,0.13972619865315644,10224.0845945446,0.0014285724751040153,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,NH4,0.147906790918753,10224.0845945446,0.0015122115424609517,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,NO2,0.2302232766420033,10224.0845945446,0.0023538222560210856,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,NO3,4.594707625857259,10224.0845945446,0.04697667945396379,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,NOx,2.542809493175487,10224.0845945446,0.02599789936603726,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,NPOC,3.48839277085505,10224.0845945446,0.035665622788219865,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,OP,0.17584582723406822,10224.0845945446,0.001797862613238788,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,Se,0.15304887291369618,10224.0845945446,0.0015647846237693355,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,TDS,5.307440899739534,10224.0845945446,0.054263724739482905,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,TKN,0.3945839755773738,10224.0845945446,0.00403425994595479,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,TN,2.094906333074392,10224.0845945446,0.02141849956699981,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,TP,0.42091111661230357,10224.0845945446,0.004303430863028418,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,TSP,0.14903085074730232,10224.0845945446,0.0015237040252373693,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e289d7d2d42e22695263,2015,MT,TSS,302.88003909262835,10224.0845945446,3.0966711416820076,1,1,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,ICP,0.18780185970361257,29070.71963010146,0.00545953520945537,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,NH4,0.1923486407299177,29070.71963010146,0.005591713405890551,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,NO2,0.1266109465254131,29070.71963010146,0.003680671328542053,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,NO3,8.15893916487552,29070.71963010146,0.23718623294115038,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,NOx,2.2935759868314,29070.71963010146,0.0666759044635089,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,NPOC,2.4636903769915457,29070.71963010146,0.07162125220490019,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,OP,0.00044635602018493816,29070.71963010146,1.2975890718004244e-05,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,Se,0.03593860154059665,29070.71963010146,0.0010447610092846175,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TDS,4.014810459658386,29070.71963010146,0.1167134292407277,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TKN,1.254342559347645,29070.71963010146,0.036464640862899286,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TN,1.4849544769866196,29070.71963010146,0.043168695263941965,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TP,0.2473898899747666,29070.71963010146,0.007191802130778087,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TSP,0.19295884767952326,29070.71963010146,0.005609452561038874,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TSS,71.47341561987584,29070.71963010146,2.077783626491125,1,1,1,ISC,1,Bubbler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",1,False,1,1,1,Bubbler,1,7 V,14,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,ICP,0.47667930139192305,48983.58370238746,0.023349460458926843,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,NH4,0.4578346806389173,48983.58370238746,0.022426383400932236,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,NO2,0.0,48983.58370238746,0.0,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,NO3,3.27045123938363,48983.58370238746,0.16019842202892484,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,NOx,4.480228489416164,48983.58370238746,0.21945764721713762,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,NPOC,3.294468832763631,48983.58370238746,0.16137488982458403,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,OP,0.01682869018929147,48983.58370238746,0.0008243295544887055,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,Se,0.1058387045784917,48983.58370238746,0.0051843590446728075,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TDS,1067.2903554415589,48983.58370238746,52.27970646052246,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TKN,0.9579292539265567,48983.58370238746,0.04692280779067706,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TN,2.0436962316266456,48983.58370238746,0.10010756542413764,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TP,0.5421973526456364,48983.58370238746,0.026558769406530423,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TSP,0.48397835718938903,48983.58370238746,0.023706994369530415,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e42677655f32efc124a8,2023,MT,TSS,605.5200997608358,48983.58370238746,29.66054449011291,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, TKN subcontracted to ALS Environmental in Holland, MI",1,False,1,1,1,Ruler,1,60 V Trap,56,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,ICP,0.2516001720027466,7420.868241985101,0.0018670917260931712,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,NH4,0.2443562944659259,7420.868241985101,0.0018133358653313494,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,NO2,0.3786495248251221,7420.868241985101,0.002809908233617498,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,NO3,3.8322619270667646,7420.868241985101,0.028438710829538378,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,NOx,3.992936679258796,7420.868241985101,0.02963105699536905,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,NPOC,4.11347021184161,7420.868241985101,0.030525520459407134,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,OP,0.5149529156581294,7420.868241985101,0.0038213977379250447,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,Se,0.21809918517263063,7420.868241985101,0.0016184853168504025,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,TDS,8.862135671289447,7420.868241985101,0.06576474115923517,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,TKN,2.885835706967694,7420.868241985101,0.021415406549423182,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,TN,2.011452439750852,7420.868241985101,0.014926723530410546,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,TP,1.006745015352927,7420.868241985101,0.007470922112209339,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,TSP,0.24388405852796916,7420.868241985101,0.0018098314646566422,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e5c482b9656333a437a6,2012,MT,TSS,1018.1135847184655,7420.868241985101,7.555286767570868,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,10 V,14,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,ICP,0.15916529284897193,15604.46356472943,0.002483689013031272,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,NH4,0.17131990529216765,15604.46356472943,0.002673355220044527,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,NO2,0.1286003494634163,15604.46356472943,0.0020067394676133517,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,NO3,4.824893479249248,15604.46356472943,0.0752898745006455,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,NOx,3.962361427211045,15604.46356472943,0.06183052452120406,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,NPOC,4.657813430851506,15604.46356472943,0.07268267997302971,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,OP,0.10862051615309569,15604.46356472943,0.0016949648866930863,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,Se,0.012249093395605475,15604.46356472943,0.00019114053159269352,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,TDS,6.948884324190467,15604.46356472943,0.10843361225234963,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,TKN,1.9248065790520403,15604.46356472943,0.03003557413196906,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,TN,2.520079336908215,15604.46356472943,0.039324486193011744,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,TP,0.3337880181232193,15604.46356472943,0.005208582967147022,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,TSP,0.15232015900047097,15604.46356472943,0.002376874371296643,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e632ea014220742fa65f,2014,CT,TSS,586.166688280395,15604.46356472943,9.146816730129537,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
