_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,PhysicalEventID,ConcentrationObservationID,EventDate,ObservationDate,orig_row,mod_row,A,B,S,Fu,irr_num,cin_std,vin_std,dup,Y,Cr,PrevCr,drymass_kg_m2,drymass_log,irr_z,drymass_log_z,RES_input,physical_event_index,FurrowTireCompaction,event_analyte_index,residue_unit_id,coalesced_lod_mg_L,model_treatment
3614,2016-06-19,2016,2,1,ST,OUT,ST1-02-OT,FALSE,AC,0,NA,FALSE,16370.88,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST1 I2 Time 1, 2, 3, 4, 5, 6, 7, 8, 5-D. TP, TKN, TSP average of ST 1 I2 T 1, 2, 4, 6, 5-D. Original TKN values, 0.064,0.067,0.071, 0, 0.071",TKN,0,NA,NA,108695.2,FALSE,NA,NA,NA,NA,NA,NA,CSU_assumed_from_ALS_pre2023,TRUE,2016-03-03,2016-07-25,2016,barley,2015-11-16,grain corn,426.205,91.92624999999998,2015-11-16,FALSE,0,2016,TRUE,NA,2016-03-03,PlantDate proxy,91.92624999999998,FALSE,2015-11-16,0,2016,58,0.199005848,2,1,NA,NA,0,NA,NA,TKN,-0.5167431970808276,NA,-0.328922545548106,-0.9130860281985728,-0.738408682176259,-0.8192234335968713,0.12589914135274288,0.58,1,PE_245bc6dafec7fe277df3,CO_cd2d7b379cbdcdfd8260,2016-06-19,2016-06-19,11509,8229,7,1,5,3,2,NA,0.12589914135274288,0,6,1,3,0.199005848,-1.6144210677547588,-0.7978509921679662,0.6728871787450961,0.58,83,0,827,35,NA,missing concentration; latent state predicted without observation likelihood
3628,2017-06-26,2017,1,1,ST,OUT,ST1-01-OT,FALSE,TRUE,0,NA,FALSE,23353.45,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,NA,TKN,0,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65.5,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-0.42336587531774134,-1.3151477727398646,NA,0.655,1,PE_6ca81f85570cae0e0d9c,CO_050fac337331bbe89445,2017-06-26,2017-06-26,11566,8270,7,1,5,3,1,-0.38123819194325936,NA,0,7,4,1,NA,NA,-1.2470588089690804,NA,0.655,229,0,2287,41,NA,missing concentration; latent state predicted without observation likelihood
3635,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT-D,FALSE,TRUE,1,NA,FALSE,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,NA,TKN,0,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-1.2473471695103526,-1.3151477727398646,NA,0.65,1,PE_e8e143ce24098f6b3f6d,CO_ec04d0809913c908feb2,2017-06-27,2017-06-27,11598,8293,7,2,5,3,1,-0.38123819194325936,NA,1,7,4,1,NA,NA,-1.2470588089690804,NA,0.65,474,0,4737,42,NA,missing concentration; latent state predicted without observation likelihood
3642,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,FALSE,TRUE,0,H,FALSE,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TKN,0,0,H,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65.5,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-0.6189011606381292,-0.8192234335968713,NA,0.655,1,PE_9be29822841d41a56b41,CO_933b7d8e3c4f07686e72,2017-07-09,2017-07-09,11636,8320,7,1,5,3,2,-0.38123819194325936,NA,0,7,4,1,NA,NA,-0.7978509921679662,NA,0.655,330,0,3297,41,NA,missing concentration; latent state predicted without observation likelihood
3656,2017-07-20,2017,3,1,ST,OUT,ST1-03-OT,FALSE,TRUE,0,H,FALSE,32142.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TKN,0,0,H,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65.5,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-0.02683010558912645,-0.3232990944538781,NA,0.655,1,PE_20cdd4f089d2cb0bb73d,CO_1a07445d8dc4a4af0588,2017-07-20,2017-07-20,11706,8370,7,1,5,3,3,-0.38123819194325936,NA,0,7,4,1,NA,NA,-0.34864317536685185,NA,0.655,71,0,707,41,NA,missing concentration; latent state predicted without observation likelihood
3661,2017-07-21,2017,3,2,ST,OUT,ST2-03-FF,TRUE,FALSE,0,H,FALSE,11495.05,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TKN,0,0,H,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-0.9583986241267108,-0.3232990944538781,NA,0.65,1,PE_4d317db65fbb1df71b52,CO_76a23395000b22f2e62a,2017-07-21,2017-07-21,11736,8391,7,2,5,3,3,-0.38123819194325936,NA,0,7,4,1,NA,NA,-0.34864317536685185,NA,0.65,170,0,1697,42,NA,missing concentration; latent state predicted without observation likelihood
3662,2017-07-21,2017,3,2,ST,OUT,ST2-03-OT,FALSE,TRUE,0,H,FALSE,11495.05,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TKN,0,0,H,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-0.9583986241267108,-0.3232990944538781,NA,0.65,1,PE_4d317db65fbb1df71b52,CO_989e93d58ab9eaa370ff,2017-07-21,2017-07-21,11737,8392,7,2,5,3,3,-0.38123819194325936,NA,0,7,4,1,NA,NA,-0.34864317536685185,NA,0.65,170,0,1697,42,NA,missing concentration; latent state predicted without observation likelihood
3663,2017-07-21,2017,3,2,ST,OUT,ST2-03-OT-D,FALSE,TRUE,1,H,FALSE,11495.05,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/21, lab reports 7/27, we suspect this to be out of hold time",TKN,0,0,H,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-0.9583986241267108,-0.3232990944538781,NA,0.65,1,PE_4d317db65fbb1df71b52,CO_90b8243fdbf5e03d85ff,2017-07-21,2017-07-21,11738,8393,7,2,5,3,3,-0.38123819194325936,NA,1,7,4,1,NA,NA,-0.34864317536685185,NA,0.65,170,0,1697,42,NA,missing concentration; latent state predicted without observation likelihood
3670,2017-08-02,2017,4,1,ST,OUT,ST1-04-OT,FALSE,TRUE,0,NA,FALSE,31370.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,NA,TKN,0,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65.5,NA,2,1,NA,NA,0,NA,NA,TKN,-0.5167431970808276,NA,-0.7066120946646702,-0.8256275293953261,-0.06166787347226055,0.17262524468911514,NA,0.655,1,PE_531c541dd4a3fff82f15,CO_9385aabddf6b3fe60d29,2017-08-02,2017-08-02,11776,8420,7,1,5,3,4,NA,NA,0,7,4,1,NA,NA,0.10056464143426248,NA,0.655,178,0,1777,41,NA,missing concentration; latent state predicted without observation likelihood
3676,2017-08-03,2017,4,2,ST,OUT,ST2-04-OT,FALSE,TRUE,0,NA,FALSE,3538.98,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,NA,TKN,0,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65,NA,2,1,NA,NA,0,NA,NA,TKN,-0.5167431970808276,NA,-0.7066120946646702,-0.8256275293953261,-1.3173642520205733,0.17262524468911514,NA,0.65,1,PE_dd2eb9cbf33aadc76796,CO_e9627bf1367d542b0df6,2017-08-03,2017-08-03,11807,8442,7,2,5,3,4,NA,NA,0,7,4,1,NA,NA,0.10056464143426248,NA,0.65,449,0,4487,42,NA,missing concentration; latent state predicted without observation likelihood
3677,2017-08-03,2017,4,2,ST,OUT,ST2-04-OT-D,FALSE,TRUE,1,NA,FALSE,3538.98,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,NA,TKN,0,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65,NA,2,1,NA,NA,0,NA,NA,TKN,-0.5167431970808276,NA,-0.7066120946646702,-0.8256275293953261,-1.3173642520205733,0.17262524468911514,NA,0.65,1,PE_dd2eb9cbf33aadc76796,CO_2ca9f63bb06128cdda3a,2017-08-03,2017-08-03,11808,8443,7,2,5,3,4,NA,NA,1,7,4,1,NA,NA,0.10056464143426248,NA,0.65,449,0,4487,42,NA,missing concentration; latent state predicted without observation likelihood
3684,2017-08-21,2017,5,1,ST,OUT,ST1-05-OT,FALSE,TRUE,0,NA,FALSE,8099.9,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,NA,TKN,0,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2017-04-19,2017-10-13,2017,silage corn,2016-07-25,barley,497.94875,65.24375000000003,2016-07-25,FALSE,0,2017,TRUE,NA,2017-04-19,PlantDate proxy,48.01875000000001,FALSE,2016-07-25,0,2017,65.5,NA,2,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-0.7066120946646702,-0.8256275293953261,-1.1115825643816164,0.6685495838321084,NA,0.655,1,PE_8b4c5aba46522be8a6ae,CO_360acfeb7e54baf53a9c,2017-08-21,2017-08-21,11846,8470,7,1,5,3,5,-0.38123819194325936,NA,0,7,4,1,NA,NA,0.5497724582353768,NA,0.655,291,0,2907,41,NA,missing concentration; latent state predicted without observation likelihood
3778,2020-08-02,2020,5,1,ST,OUT,ST1-05-OT,FALSE,TRUE,0,NA,FALSE,19448.92,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",NA,TKN,0,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,FALSE,0,2020,TRUE,NA,2020-04-28,PlantDate proxy,26.73124999999993,FALSE,2019-08-02,0,2020,56.666666666666664,0.07666666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-1.013686119068212,-0.6140235239103252,-0.5995322568453577,0.6685495838321084,NA,0.5666666666666667,1,PE_0b902961f965469f339e,CO_5450f0a658b52a4b3ecc,2020-08-02,2020-08-02,12293,8789,7,1,5,3,5,-0.38123819194325936,NA,0,10,3,5,0.07666666666666666,-2.5682882587270512,0.5497724582353768,0.11617872983672095,0.5666666666666667,27,0,267,59,NA,missing concentration; latent state predicted without observation likelihood
3779,2020-08-02,2020,5,1,ST,OUT,ST1-05-OT-D,FALSE,TRUE,1,NA,FALSE,19448.92,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",ORIGINAL SAMPLE ID: ST2-05-OT-D,TKN,0,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,FALSE,0,2020,TRUE,NA,2020-04-28,PlantDate proxy,26.73124999999993,FALSE,2019-08-02,0,2020,56.666666666666664,0.07666666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-1.013686119068212,-0.6140235239103252,-0.5995322568453577,0.6685495838321084,NA,0.5666666666666667,1,PE_0b902961f965469f339e,CO_5b382a8191264f074a52,2020-08-02,2020-08-02,12294,8790,7,1,5,3,5,-0.38123819194325936,NA,1,10,3,5,0.07666666666666666,-2.5682882587270512,0.5497724582353768,0.11617872983672095,0.5666666666666667,27,0,267,59,NA,missing concentration; latent state predicted without observation likelihood
3787,2020-08-18,2020,6,1,ST,OUT,ST1-06-OT,FALSE,TRUE,0,NA,FALSE,2052.15,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",NA,TKN,0,0,NA,129646.3,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,FALSE,0,2020,TRUE,NA,2020-04-28,PlantDate proxy,26.73124999999993,FALSE,2019-08-02,0,2020,56.666666666666664,0.07666666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-1.013686119068212,-0.6140235239103252,-1.384447732246543,1.1644739229751015,0.7322043071593809,0.5666666666666667,1,PE_49fb6cd53fdd5e458f64,CO_49fb5ac23fa3ccfe6ae3,2020-08-18,2020-08-18,12335,8819,7,1,5,3,6,-0.38123819194325936,0.7322043071593809,0,10,3,5,0.07666666666666666,-2.5682882587270512,0.9989802750364911,0.11617872983672095,0.5666666666666667,164,0,1637,59,NA,missing concentration; latent state predicted without observation likelihood
3788,2020-08-18,2020,6,1,ST,OUT,ST1-06-OT-D,FALSE,TRUE,1,NA,FALSE,2052.15,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",NA,TKN,0,0,NA,129646.3,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,FALSE,0,2020,TRUE,NA,2020-04-28,PlantDate proxy,26.73124999999993,FALSE,2019-08-02,0,2020,56.666666666666664,0.07666666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-1.013686119068212,-0.6140235239103252,-1.384447732246543,1.1644739229751015,0.7322043071593809,0.5666666666666667,1,PE_49fb6cd53fdd5e458f64,CO_2c73b3b9ed664a184cdb,2020-08-18,2020-08-18,12336,8820,7,1,5,3,6,-0.38123819194325936,0.7322043071593809,1,10,3,5,0.07666666666666666,-2.5682882587270512,0.9989802750364911,0.11617872983672095,0.5666666666666667,164,0,1637,59,NA,missing concentration; latent state predicted without observation likelihood
3796,2020-08-26,2020,7,1,ST,OUT,ST1-07-OT,FALSE,TRUE,0,NA,FALSE,3945.96,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",NA,TKN,0,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,FALSE,0,2020,TRUE,NA,2020-04-28,PlantDate proxy,26.73124999999993,FALSE,2019-08-02,0,2020,56.666666666666664,0.07666666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-1.013686119068212,-0.6140235239103252,-1.299001941075566,1.6603982621180948,NA,0.5666666666666667,1,PE_e92a1d87a3645647bd4e,CO_ae1f31e1ba28b07bde59,2020-08-26,2020-08-26,12377,8849,7,1,5,3,7,-0.38123819194325936,NA,0,10,3,5,0.07666666666666666,-2.5682882587270512,1.4481880918376056,0.11617872983672095,0.5666666666666667,476,0,4757,59,NA,missing concentration; latent state predicted without observation likelihood
3797,2020-08-26,2020,7,1,ST,OUT,ST1-07-OT-D,FALSE,TRUE,1,NA,FALSE,3945.96,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",NA,TKN,0,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2020-04-28,2020-10-09,2020,grain corn,2019-08-02,winter wheat,671.53125,43.54999999999996,2019-08-02,FALSE,0,2020,TRUE,NA,2020-04-28,PlantDate proxy,26.73124999999993,FALSE,2019-08-02,0,2020,56.666666666666664,0.07666666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,-1.013686119068212,-0.6140235239103252,-1.299001941075566,1.6603982621180948,NA,0.5666666666666667,1,PE_e92a1d87a3645647bd4e,CO_38a0ddf1476fb458ee1b,2020-08-26,2020-08-26,12378,8850,7,1,5,3,7,-0.38123819194325936,NA,1,10,3,5,0.07666666666666666,-2.5682882587270512,1.4481880918376056,0.11617872983672095,0.5666666666666667,476,0,4757,59,NA,missing concentration; latent state predicted without observation likelihood
3868,2021-08-26,2021,5,2,ST,OUT,ST2-05-OT-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, TKN subtracted to ALS Holland, MI",NA,TKN,0,0,NA,86027.4,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2021-04-27,2021-10-22,2021,grain corn,2020-10-09,grain corn,805.62625,127.59500000000004,2020-10-09,FALSE,0,2021,TRUE,NA,2021-04-27,PlantDate proxy,91.84500000000004,FALSE,2020-10-09,0,2021,69.33333333333333,0.05077777766666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.17596695525022604,-0.4505563592162391,NA,0.6685495838321084,-0.530085710873236,0.6933333333333332,1,PE_c917d3aa7638a95ddccd,CO_2a2005a19dd5b0c04841,2021-08-26,2021-08-26,12719,9093,7,2,6,3,5,-0.38123819194325936,-0.530085710873236,0,11,3,3,0.05077777766666667,-2.9802964676123356,0.5497724582353768,-0.12428289110680416,0.6933333333333332,417,1,4167,66,NA,missing concentration; latent state predicted without observation likelihood
3924,2022-06-30,2022,2,2,ST,OUT,ST2-02-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,81388.92,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,-0.8192234335968713,-0.6643189676230378,0.3066666666666667,1,PE_230aa97120550e292bc7,CO_68d1bf5ebb2ae4c6e1a5,2022-06-30,2022-06-30,12952,9260,7,2,6,3,2,-0.38123819194325936,-0.6643189676230378,1,12,3,3,0.09366666666666668,-2.368012898316501,-0.7978509921679662,0.23306605577050696,0.3066666666666667,79,1,787,72,NA,missing concentration; latent state predicted without observation likelihood
3935,2022-07-13,2022,3,1,ST,OUT,ST1-03-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,108928.47,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,-0.3232990944538781,0.1326497561666532,0.2733333333333333,1,PE_a8630556d08f6cec7f6a,CO_896b4b3c39f75c06d709,2022-07-13,2022-07-13,12983,9282,7,1,6,3,3,-0.38123819194325936,0.1326497561666532,0,12,3,3,0.07516666666666667,-2.5880474087075136,-0.34864317536685185,0.10464663622717078,0.2733333333333333,350,1,3497,71,NA,missing concentration; latent state predicted without observation likelihood
3936,2022-07-13,2022,3,1,ST,OUT,ST1-03-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,108928.47,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,27.333333333333332,0.07516666666666667,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,-0.3232990944538781,0.1326497561666532,0.2733333333333333,1,PE_a8630556d08f6cec7f6a,CO_9cfc3099e52f8b317373,2022-07-13,2022-07-13,12984,9283,7,1,6,3,3,-0.38123819194325936,0.1326497561666532,1,12,3,3,0.07516666666666667,-2.5880474087075136,-0.34864317536685185,0.10464663622717078,0.2733333333333333,350,1,3497,71,NA,missing concentration; latent state predicted without observation likelihood
3941,2022-07-14,2022,3,2,ST,OUT,ST2-03-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,90139.87,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,97.06124999999996,FALSE,2021-10-22,0,2022,30.666666666666668,0.09366666666666668,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.20379913274298045,-0.2846922571823585,NA,-0.3232990944538781,-0.4110746897228036,0.3066666666666667,1,PE_0656666c2b33c1a71dfc,CO_6621ead3c9ec19dfbd65,2022-07-14,2022-07-14,13025,9312,7,2,6,3,3,-0.38123819194325936,-0.4110746897228036,0,12,3,3,0.09366666666666668,-2.368012898316501,-0.34864317536685185,0.23306605577050696,0.3066666666666667,16,1,157,72,NA,missing concentration; latent state predicted without observation likelihood
